city,time,pm25,pm10,humidity,temp,aqi
Jakarta,2025-12-09 13:23:41,90,29,37.93,34,-
Depok,2025-12-10 23:57:13,107,42,60.6,27.27,107
Bogor,2025-12-10 23:00:00,12,23,,,23
Tangerang,2025-12-10 23:00:00,59,49,,,59
Bekasi,2025-12-10 23:00:00,22,22,,,22
Jakarta,2025-12-09 13:23:41,90,29,37.93,34,-
Depok,2025-12-10 23:59:13,98,38,60.45,27.22,98
Bogor,2025-12-10 23:00:00,12,23,,,23
Tangerang,2025-12-11 00:00:00,59,48,,,59
Bekasi,2025-12-10 23:00:00,22,22,,,22
Jakarta,2025-12-09 13:23:41,90,29,37.93,34,-
Depok,2025-12-11 00:00:13,98,38,60.68,27.2,98
Bogor,2025-12-10 23:00:00,12,23,,,23
Tangerang,2025-12-11 00:00:00,59,48,,,59
Bekasi,2025-12-10 23:00:00,22,22,,,22
Jakarta,2025-12-09 13:23:41,90,29,37.93,34,-
Depok,2025-12-11 00:01:13,97,37,60.82,27.22,97
Bogor,2025-12-10 23:00:00,12,23,,,23
Tangerang,2025-12-11 00:00:00,59,48,,,59
Bekasi,2025-12-10 23:00:00,22,22,,,22
Jakarta,2025-12-09 13:23:41,90,29,37.93,34,-
Depok,2025-12-11 00:02:13,94,35,60.6,27.2,94
Bogor,2025-12-10 23:00:00,12,23,,,23
Tangerang,2025-12-11 00:00:00,59,48,,,59
Bekasi,2025-12-10 23:00:00,22,22,,,22
Jakarta,2025-12-09 13:23:41,90,29,37.93,34,-
Depok,2025-12-11 00:04:13,96,34,60.53,27.2,96
Bogor,2025-12-10 23:00:00,12,23,,,23
Tangerang,2025-12-11 00:00:00,59,48,,,59
Bekasi,2025-12-10 23:00:00,22,22,,,22
Jakarta,2025-12-09 13:23:41,90,29,37.93,34,-
Depok,2025-12-11 00:04:13,96,34,60.53,27.2,96
Bogor,2025-12-10 23:00:00,12,23,,,23
Tangerang,2025-12-11 00:00:00,59,48,,,59
Bekasi,2025-12-10 23:00:00,22,22,,,22
Jakarta,2025-12-09 13:23:41,90,29,37.93,34,-
Depok,2025-12-11 00:07:13,95,36,60.72,27.1,95
Bogor,2025-12-10 23:00:00,12,23,,,23
Tangerang,2025-12-11 00:00:00,59,48,,,59
Bekasi,2025-12-10 23:00:00,22,22,,,22
Jakarta,2025-12-09 13:23:41,90,29,37.93,34,-
Depok,2025-12-11 00:08:13,97,38,60.72,27.13,97
Bogor,2025-12-10 23:00:00,12,23,,,23
Tangerang,2025-12-11 00:00:00,59,48,,,59
Bekasi,2025-12-10 23:00:00,22,22,,,22
Jakarta,2025-12-09 13:23:41,90,29,37.93,34,-
Depok,2025-12-11 00:09:13,93,34,60.9,27.1,93
Bogor,2025-12-11 00:00:00,12,23,,,23
Tangerang,2025-12-11 00:00:00,59,48,,,59
Bekasi,2025-12-11 00:00:00,16,20,,,20
Jakarta,2025-12-09 13:23:41,90,29,37.93,34,-
Depok,2025-12-11 00:10:13,98,36,60.75,27.1,98
Bogor,2025-12-11 00:00:00,12,23,,,23
Tangerang,2025-12-11 00:00:00,59,48,,,59
Bekasi,2025-12-11 00:00:00,16,20,,,20
Jakarta,2025-12-09 13:23:41,90,29,37.93,34,-
Depok,2025-12-11 00:11:13,93,33,60.67,27.1,93
Bogor,2025-12-11 00:00:00,12,23,,,23
Tangerang,2025-12-11 00:00:00,59,48,,,59
Bekasi,2025-12-11 00:00:00,16,20,,,20
Jakarta,2025-12-09 13:23:41,90,29,37.93,34,-
Depok,2025-12-11 00:12:13,94,35,60.85,27.1,94
Bogor,2025-12-11 00:00:00,12,23,,,23
Tangerang,2025-12-11 00:00:00,59,48,,,59
Bekasi,2025-12-11 00:00:00,16,20,,,20
Jakarta,2025-12-09 13:23:41,90,29,37.93,34,-
Depok,2025-12-11 00:13:13,94,35,60.53,27.08,94
Bogor,2025-12-11 00:00:00,12,23,,,23
Tangerang,2025-12-11 00:00:00,59,48,,,59
Bekasi,2025-12-11 00:00:00,16,20,,,20
Jakarta,2025-12-09 13:23:41,90,29,37.93,34,-
Depok,2025-12-11 00:15:13,95,35,60.82,27.03,95
Bogor,2025-12-11 00:00:00,12,23,,,23
Tangerang,2025-12-11 00:00:00,59,48,,,59
Bekasi,2025-12-11 00:00:00,16,20,,,20
Jakarta,2025-12-09 13:23:41,90,29,37.93,34,-
Depok,2025-12-11 00:16:13,98,37,60.88,27.02,98
Bogor,2025-12-11 00:00:00,12,23,,,23
Tangerang,2025-12-11 00:00:00,59,48,,,59
Bekasi,2025-12-11 00:00:00,16,20,,,20
Jakarta,2025-12-09 13:23:41,90,29,37.93,34,-
Depok,2025-12-11 00:17:13,94,34,60.78,27,94
Bogor,2025-12-11 00:00:00,12,23,,,23
Tangerang,2025-12-11 00:00:00,59,48,,,59
Bekasi,2025-12-11 00:00:00,16,20,,,20
Jakarta,2025-12-09 13:23:41,90,29,37.93,34,-
Depok,2025-12-11 00:18:13,98,37,60.87,27,98
Bogor,2025-12-11 00:00:00,12,23,,,23
Tangerang,2025-12-11 00:00:00,59,48,,,59
Bekasi,2025-12-11 00:00:00,16,20,,,20
Jakarta,2025-12-09 13:23:41,90,29,37.93,34,-
Depok,2025-12-11 00:19:13,97,38,61.22,27,97
Bogor,2025-12-11 00:00:00,12,23,,,23
Tangerang,2025-12-11 00:00:00,59,48,,,59
Bekasi,2025-12-11 00:00:00,16,20,,,20
