city,time,pm25,pm10,humidity,temp,aqi
Jakarta,2025-11-10 23:58:37,33,7,55.57,28.4,33
Depok,2025-11-10 23:58:29,77,25,52.92,29,77
Bogor,2025-11-10 23:00:00,10,9,,,56
Tangerang,2025-11-10 23:00:00,38,28,,,38
Bekasi,2025-11-10 23:00:00,0,12,,,12
Jakarta,2025-11-10 23:59:37,28,6,55.6,28.4,28
Depok,2025-11-10 23:59:29,73,23,52.9,29.02,73
Bogor,2025-11-10 23:00:00,10,9,,,56
Tangerang,2025-11-10 23:00:00,38,28,,,38
Bekasi,2025-11-10 23:00:00,0,12,,,12
Jakarta,2025-11-11 00:02:38,25,5,55.53,28.35,25
Depok,2025-11-11 00:02:29,57,17,52.83,29.1,57
Bogor,2025-11-10 23:00:00,10,9,,,56
Tangerang,2025-11-10 23:00:00,38,28,,,38
Bekasi,2025-11-10 23:00:00,0,12,,,12
Jakarta,2025-11-11 00:02:38,25,5,55.53,28.35,25
Depok,2025-11-11 00:02:29,57,17,52.83,29.1,57
Bogor,2025-11-10 23:00:00,10,9,,,56
Tangerang,2025-11-10 23:00:00,38,28,,,38
Bekasi,2025-11-10 23:00:00,0,12,,,12
Jakarta,2025-11-11 00:04:37,28,6,55.65,28.3,28
Depok,2025-11-11 00:04:29,54,17,52.77,29.1,54
Bogor,2025-11-11 00:00:00,6,9,,,56
Tangerang,2025-11-11 00:00:00,38,28,,,38
Bekasi,2025-11-11 00:00:00,0,12,,,12
Jakarta,2025-11-11 00:04:37,28,6,55.65,28.3,28
Depok,2025-11-11 00:04:29,54,17,52.77,29.1,54
Bogor,2025-11-11 00:00:00,6,9,,,56
Tangerang,2025-11-11 00:00:00,38,28,,,38
Bekasi,2025-11-11 00:00:00,0,12,,,12
Jakarta,2025-11-11 00:06:37,25,6,55.67,28.32,25
Depok,2025-11-11 00:06:29,33,10,52.8,29.1,33
Bogor,2025-11-11 00:00:00,6,9,,,56
Tangerang,2025-11-11 00:00:00,38,28,,,38
Bekasi,2025-11-11 00:00:00,0,12,,,12
Jakarta,2025-11-11 00:06:37,25,6,55.67,28.32,25
Depok,2025-11-11 00:06:29,33,10,52.8,29.1,33
Bogor,2025-11-11 00:00:00,6,9,,,56
Tangerang,2025-11-11 00:00:00,38,28,,,38
Bekasi,2025-11-11 00:00:00,0,12,,,12
Jakarta,2025-11-11 00:08:37,26,6,55.67,28.35,26
Depok,2025-11-11 00:08:29,15,4,52.58,29,15
Bogor,2025-11-11 00:00:00,6,9,,,56
Tangerang,2025-11-11 00:00:00,38,28,,,38
Bekasi,2025-11-11 00:00:00,0,12,,,12
Jakarta,2025-11-11 00:10:37,31,7,55.57,28.3,31
Depok,2025-11-11 00:10:29,14,6,52.8,28.98,14
Bogor,2025-11-11 00:00:00,6,9,,,56
Tangerang,2025-11-11 00:00:00,38,28,,,38
Bekasi,2025-11-11 00:00:00,0,12,,,12
Jakarta,2025-11-11 00:11:37,33,8,55.6,28.3,33
Depok,2025-11-11 00:11:29,14,4,52.8,28.95,14
Bogor,2025-11-11 00:00:00,6,9,,,56
Tangerang,2025-11-11 00:00:00,38,28,,,38
Bekasi,2025-11-11 00:00:00,0,12,,,12
Jakarta,2025-11-11 00:12:37,28,6,55.72,28.28,28
Depok,2025-11-11 00:12:29,13,3,52.78,28.9,13
Bogor,2025-11-11 00:00:00,6,9,,,56
Tangerang,2025-11-11 00:00:00,38,28,,,38
Bekasi,2025-11-11 00:00:00,0,12,,,12
Jakarta,2025-11-11 00:13:37,24,6,55.82,28.22,24
Depok,2025-11-11 00:13:29,13,6,52.85,28.9,13
Bogor,2025-11-11 00:00:00,6,9,,,56
Tangerang,2025-11-11 00:00:00,38,28,,,38
Bekasi,2025-11-11 00:00:00,0,12,,,12
Jakarta,2025-11-11 00:14:37,45,10,55.95,28.2,45
Depok,2025-11-11 00:14:29,11,3,52.82,28.95,11
Bogor,2025-11-11 00:00:00,6,9,,,56
Tangerang,2025-11-11 00:00:00,38,28,,,38
Bekasi,2025-11-11 00:00:00,0,12,,,12
Jakarta,2025-11-11 00:15:37,28,6,55.93,28.2,28
Depok,2025-11-11 00:15:29,10,2,52.82,28.9,10
Bogor,2025-11-11 00:00:00,6,9,,,56
Tangerang,2025-11-11 00:00:00,38,28,,,38
Bekasi,2025-11-11 00:00:00,0,12,,,12
Jakarta,2025-11-11 00:16:38,27,7,55.87,28.2,27
Depok,2025-11-11 00:16:29,16,4,52.9,28.9,16
Bogor,2025-11-11 00:00:00,6,9,,,56
Tangerang,2025-11-11 00:00:00,38,28,,,38
Bekasi,2025-11-11 00:00:00,0,12,,,12
Jakarta,2025-11-11 00:18:38,23,6,55.8,28.2,23
