city,time,pm25,pm10,humidity,temp,aqi
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-26 23:58:43,123,51,59.87,26.9,123
Bogor,2025-11-26 23:00:00,10,13,,,55
Tangerang,2025-11-26 23:00:00,45,35,,,45
Bekasi,2025-11-26 23:00:00,19,20,,,20
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-27 00:00:43,102,40,59.82,26.9,102
Bogor,2025-11-26 23:00:00,10,13,,,55
Tangerang,2025-11-26 23:00:00,45,35,,,45
Bekasi,2025-11-26 23:00:00,19,20,,,20
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-27 00:01:43,101,41,59.85,26.9,101
Bogor,2025-11-26 23:00:00,10,13,,,55
Tangerang,2025-11-26 23:00:00,45,35,,,45
Bekasi,2025-11-26 23:00:00,19,20,,,20
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-27 00:02:43,94,34,59.78,26.9,94
Bogor,2025-11-26 23:00:00,10,13,,,55
Tangerang,2025-11-26 23:00:00,45,35,,,45
Bekasi,2025-11-26 23:00:00,19,20,,,20
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-27 00:03:43,92,36,59.87,26.9,92
Bogor,2025-11-26 23:00:00,10,13,,,55
Tangerang,2025-11-26 23:00:00,45,35,,,45
Bekasi,2025-11-26 23:00:00,19,20,,,20
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-27 00:04:43,92,35,59.88,26.9,92
Bogor,2025-11-26 23:00:00,10,13,,,55
Tangerang,2025-11-26 23:00:00,45,35,,,45
Bekasi,2025-11-26 23:00:00,19,20,,,20
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-27 00:05:43,92,33,59.9,26.9,92
Bogor,2025-11-26 23:00:00,10,13,,,55
Tangerang,2025-11-26 23:00:00,45,35,,,45
Bekasi,2025-11-26 23:00:00,19,20,,,20
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-27 00:06:43,94,38,59.78,26.9,94
Bogor,2025-11-26 23:00:00,10,13,,,55
Tangerang,2025-11-26 23:00:00,45,35,,,45
Bekasi,2025-11-26 23:00:00,19,20,,,20
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-27 00:08:43,91,35,59.83,26.9,91
Bogor,2025-11-27 00:00:00,10,13,,,55
Tangerang,2025-11-27 00:00:00,45,35,,,45
Bekasi,2025-11-27 00:00:00,6,17,,,17
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-27 00:09:43,94,35,59.83,26.9,94
Bogor,2025-11-27 00:00:00,10,13,,,55
Tangerang,2025-11-27 00:00:00,45,35,,,45
Bekasi,2025-11-27 00:00:00,6,17,,,17
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-27 00:10:43,94,36,59.98,26.9,94
Bogor,2025-11-27 00:00:00,10,13,,,55
Tangerang,2025-11-27 00:00:00,45,35,,,45
Bekasi,2025-11-27 00:00:00,6,17,,,17
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-27 00:11:43,107,43,59.93,26.9,107
Bogor,2025-11-27 00:00:00,10,13,,,55
Tangerang,2025-11-27 00:00:00,45,35,,,45
Bekasi,2025-11-27 00:00:00,6,17,,,17
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-27 00:12:44,108,43,60.02,26.9,108
Bogor,2025-11-27 00:00:00,10,13,,,55
Tangerang,2025-11-27 00:00:00,45,35,,,45
Bekasi,2025-11-27 00:00:00,6,17,,,17
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-27 00:13:43,98,39,59.97,26.9,98
Bogor,2025-11-27 00:00:00,10,13,,,55
Tangerang,2025-11-27 00:00:00,45,35,,,45
Bekasi,2025-11-27 00:00:00,6,17,,,17
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-27 00:14:43,98,37,60.02,26.87,98
Bogor,2025-11-27 00:00:00,10,13,,,55
Tangerang,2025-11-27 00:00:00,45,35,,,45
Bekasi,2025-11-27 00:00:00,6,17,,,17
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-27 00:17:43,88,32,59.77,26.9,88
Bogor,2025-11-27 00:00:00,10,13,,,55
Tangerang,2025-11-27 00:00:00,45,35,,,45
Bekasi,2025-11-27 00:00:00,6,17,,,17
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-27 00:18:43,87,30,59.87,26.95,87
Bogor,2025-11-27 00:00:00,10,13,,,55
Tangerang,2025-11-27 00:00:00,45,35,,,45
Bekasi,2025-11-27 00:00:00,6,17,,,17
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-27 00:19:43,83,27,59.7,26.9,83
Bogor,2025-11-27 00:00:00,10,13,,,55
Tangerang,2025-11-27 00:00:00,45,35,,,45
Bekasi,2025-11-27 00:00:00,6,17,,,17
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-27 00:20:44,84,30,59.63,26.97,84
Bogor,2025-11-27 00:00:00,10,13,,,55
Tangerang,2025-11-27 00:00:00,45,35,,,45
Bekasi,2025-11-27 00:00:00,6,17,,,17
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-27 00:21:43,74,22,59.6,27,74
Bogor,2025-11-27 00:00:00,10,13,,,55
Tangerang,2025-11-27 00:00:00,45,35,,,45
Bekasi,2025-11-27 00:00:00,6,17,,,17
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-27 00:22:44,76,24,59.57,26.97,76
Bogor,2025-11-27 00:00:00,10,13,,,55
Tangerang,2025-11-27 00:00:00,45,35,,,45
Bekasi,2025-11-27 00:00:00,6,17,,,17
