city,time,pm25,pm10,humidity,temp,aqi
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-27 23:58:59,85,30,50.97,28.78,85
Bogor,2025-11-27 23:00:00,8,8,,,55
Tangerang,2025-11-27 23:00:00,51,39,,,51
Bekasi,2025-11-27 23:00:00,68,41,,,68
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-28 00:00:59,84,26,51.08,28.7,84
Bogor,2025-11-27 23:00:00,8,8,,,55
Tangerang,2025-11-27 23:00:00,51,39,,,51
Bekasi,2025-11-27 23:00:00,68,41,,,68
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-28 00:00:59,84,26,51.08,28.7,84
Bogor,2025-11-27 23:00:00,8,8,,,55
Tangerang,2025-11-27 23:00:00,51,39,,,51
Bekasi,2025-11-27 23:00:00,68,41,,,68
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-28 00:02:59,85,30,51.12,28.7,85
Bogor,2025-11-27 23:00:00,8,8,,,55
Tangerang,2025-11-27 23:00:00,51,39,,,51
Bekasi,2025-11-27 23:00:00,68,41,,,68
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-28 00:02:59,85,30,51.12,28.7,85
Bogor,2025-11-28 00:00:00,8,8,,,55
Tangerang,2025-11-28 00:00:00,51,39,,,51
Bekasi,2025-11-28 00:00:00,77,44,,,77
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-28 00:04:59,73,24,51.1,28.7,73
Bogor,2025-11-28 00:00:00,8,8,,,55
Tangerang,2025-11-28 00:00:00,51,39,,,51
Bekasi,2025-11-28 00:00:00,77,44,,,77
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-28 00:06:59,70,22,51.13,28.7,70
Bogor,2025-11-28 00:00:00,8,8,,,55
Tangerang,2025-11-28 00:00:00,51,39,,,51
Bekasi,2025-11-28 00:00:00,77,44,,,77
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-28 00:06:59,70,22,51.13,28.7,70
Bogor,2025-11-28 00:00:00,8,8,,,55
Tangerang,2025-11-28 00:00:00,51,39,,,51
Bekasi,2025-11-28 00:00:00,77,44,,,77
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-28 00:09:00,72,22,51.12,28.7,72
Bogor,2025-11-28 00:00:00,8,8,,,55
Tangerang,2025-11-28 00:00:00,51,39,,,51
Bekasi,2025-11-28 00:00:00,77,44,,,77
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-28 00:10:00,70,21,51.05,28.7,70
Bogor,2025-11-28 00:00:00,8,8,,,55
Tangerang,2025-11-28 00:00:00,51,39,,,51
Bekasi,2025-11-28 00:00:00,77,44,,,77
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-28 00:11:00,65,20,51.15,28.67,65
Bogor,2025-11-28 00:00:00,8,8,,,55
Tangerang,2025-11-28 00:00:00,51,39,,,51
Bekasi,2025-11-28 00:00:00,77,44,,,77
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-28 00:13:00,56,16,51.13,28.7,56
Bogor,2025-11-28 00:00:00,8,8,,,55
Tangerang,2025-11-28 00:00:00,51,39,,,51
Bekasi,2025-11-28 00:00:00,77,44,,,77
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-28 00:14:01,51,13,51.07,28.7,51
Bogor,2025-11-28 00:00:00,8,8,,,55
Tangerang,2025-11-28 00:00:00,51,39,,,51
Bekasi,2025-11-28 00:00:00,77,44,,,77
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-28 00:15:00,60,17,51.12,28.7,60
Bogor,2025-11-28 00:00:00,8,8,,,55
Tangerang,2025-11-28 00:00:00,51,39,,,51
Bekasi,2025-11-28 00:00:00,77,44,,,77
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-28 00:16:01,71,22,51.22,28.7,71
Bogor,2025-11-28 00:00:00,8,8,,,55
Tangerang,2025-11-28 00:00:00,51,39,,,51
Bekasi,2025-11-28 00:00:00,77,44,,,77
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-28 00:17:01,56,15,51.1,28.7,56
Bogor,2025-11-28 00:00:00,8,8,,,55
Tangerang,2025-11-28 00:00:00,51,39,,,51
Bekasi,2025-11-28 00:00:00,77,44,,,77
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-28 00:18:00,64,20,51.18,28.67,64
Bogor,2025-11-28 00:00:00,8,8,,,55
Tangerang,2025-11-28 00:00:00,51,39,,,51
Bekasi,2025-11-28 00:00:00,77,44,,,77
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-28 00:20:00,66,20,51.23,28.63,66
Bogor,2025-11-28 00:00:00,8,8,,,55
Tangerang,2025-11-28 00:00:00,51,39,,,51
Bekasi,2025-11-28 00:00:00,77,44,,,77
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-28 00:22:00,64,17,51.32,28.6,64
Bogor,2025-11-28 00:00:00,8,8,,,55
Tangerang,2025-11-28 00:00:00,51,39,,,51
Bekasi,2025-11-28 00:00:00,77,44,,,77
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-28 00:22:00,64,17,51.32,28.6,64
Bogor,2025-11-28 00:00:00,8,8,,,55
Tangerang,2025-11-28 00:00:00,51,39,,,51
Bekasi,2025-11-28 00:00:00,77,44,,,77
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-28 00:24:00,64,18,51.33,28.6,64
Bogor,2025-11-28 00:00:00,8,8,,,55
Tangerang,2025-11-28 00:00:00,51,39,,,51
Bekasi,2025-11-28 00:00:00,77,44,,,77
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-28 00:25:00,55,14,51.35,28.6,55
Bogor,2025-11-28 00:00:00,8,8,,,55
Tangerang,2025-11-28 00:00:00,51,39,,,51
Bekasi,2025-11-28 00:00:00,77,44,,,77
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-28 00:25:00,55,14,51.35,28.6,55
Bogor,2025-11-28 00:00:00,8,8,,,55
Tangerang,2025-11-28 00:00:00,51,39,,,51
Bekasi,2025-11-28 00:00:00,77,44,,,77
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-28 00:27:00,47,15,51.42,28.6,47
Bogor,2025-11-28 00:00:00,8,8,,,55
Tangerang,2025-11-28 00:00:00,51,39,,,51
Bekasi,2025-11-28 00:00:00,77,44,,,77
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-28 00:28:00,51,15,51.55,28.6,51
Bogor,2025-11-28 00:00:00,8,8,,,55
Tangerang,2025-11-28 00:00:00,51,39,,,51
Bekasi,2025-11-28 00:00:00,77,44,,,77
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-28 00:30:00,56,17,51.63,28.52,56
Bogor,2025-11-28 00:00:00,8,8,,,55
Tangerang,2025-11-28 00:00:00,51,39,,,51
Bekasi,2025-11-28 00:00:00,77,44,,,77
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-28 00:31:00,59,17,51.62,28.55,59
Bogor,2025-11-28 00:00:00,8,8,,,55
Tangerang,2025-11-28 00:00:00,51,39,,,51
Bekasi,2025-11-28 00:00:00,77,44,,,77
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-28 00:32:03,58,16,51.58,28.5,58
Bogor,2025-11-28 00:00:00,8,8,,,55
Tangerang,2025-11-28 00:00:00,51,39,,,51
Bekasi,2025-11-28 00:00:00,77,44,,,77
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-28 00:33:00,53,17,51.63,28.5,53
Bogor,2025-11-28 00:00:00,8,8,,,55
Tangerang,2025-11-28 00:00:00,51,39,,,51
Bekasi,2025-11-28 00:00:00,77,44,,,77
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-28 00:34:00,62,17,51.73,28.5,62
Bogor,2025-11-28 00:00:00,8,8,,,55
Tangerang,2025-11-28 00:00:00,51,39,,,51
Bekasi,2025-11-28 00:00:00,77,44,,,77
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-28 00:36:00,59,15,51.75,28.52,59
Bogor,2025-11-28 00:00:00,8,8,,,55
Tangerang,2025-11-28 00:00:00,51,39,,,51
Bekasi,2025-11-28 00:00:00,77,44,,,77
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-28 00:36:00,59,15,51.75,28.52,59
Bogor,2025-11-28 00:00:00,8,8,,,55
Tangerang,2025-11-28 00:00:00,51,39,,,51
Bekasi,2025-11-28 00:00:00,77,44,,,77
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-28 00:38:00,57,15,51.75,28.5,57
Bogor,2025-11-28 00:00:00,8,8,,,55
Tangerang,2025-11-28 00:00:00,51,39,,,51
Bekasi,2025-11-28 00:00:00,77,44,,,77
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-28 00:40:00,50,13,51.78,28.5,50
Bogor,2025-11-28 00:00:00,8,8,,,55
Tangerang,2025-11-28 00:00:00,51,39,,,51
Bekasi,2025-11-28 00:00:00,77,44,,,77
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-28 00:40:00,50,13,51.78,28.5,50
Bogor,2025-11-28 00:00:00,8,8,,,55
Tangerang,2025-11-28 00:00:00,51,39,,,51
Bekasi,2025-11-28 00:00:00,77,44,,,77
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-28 00:42:00,43,12,51.75,28.5,43
Bogor,2025-11-28 00:00:00,8,8,,,55
Tangerang,2025-11-28 00:00:00,51,39,,,51
Bekasi,2025-11-28 00:00:00,77,44,,,77
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-28 00:42:00,43,12,51.75,28.5,43
Bogor,2025-11-28 00:00:00,8,8,,,55
Tangerang,2025-11-28 00:00:00,51,39,,,51
Bekasi,2025-11-28 00:00:00,77,44,,,77
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-28 00:44:00,51,17,51.63,28.5,51
Bogor,2025-11-28 00:00:00,8,8,,,55
Tangerang,2025-11-28 00:00:00,51,39,,,51
Bekasi,2025-11-28 00:00:00,77,44,,,77
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-28 00:45:00,48,14,51.75,28.5,48
Bogor,2025-11-28 00:00:00,8,8,,,55
Tangerang,2025-11-28 00:00:00,51,39,,,51
Bekasi,2025-11-28 00:00:00,77,44,,,77
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-28 00:47:00,55,16,51.9,28.5,55
Bogor,2025-11-28 00:00:00,8,8,,,55
Tangerang,2025-11-28 00:00:00,51,39,,,51
Bekasi,2025-11-28 00:00:00,77,44,,,77
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-28 00:48:00,59,16,51.77,28.5,59
Bogor,2025-11-28 00:00:00,8,8,,,55
Tangerang,2025-11-28 00:00:00,51,39,,,51
Bekasi,2025-11-28 00:00:00,77,44,,,77
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-28 00:49:00,49,17,51.92,28.5,49
Bogor,2025-11-28 00:00:00,8,8,,,55
Tangerang,2025-11-28 00:00:00,51,39,,,51
Bekasi,2025-11-28 00:00:00,77,44,,,77
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-28 00:50:00,48,15,51.77,28.5,48
Bogor,2025-11-28 00:00:00,8,8,,,55
Tangerang,2025-11-28 00:00:00,51,39,,,51
Bekasi,2025-11-28 00:00:00,77,44,,,77
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-28 00:51:00,41,12,51.83,28.5,41
Bogor,2025-11-28 00:00:00,8,8,,,55
Tangerang,2025-11-28 00:00:00,51,39,,,51
Bekasi,2025-11-28 00:00:00,77,44,,,77
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-28 00:52:00,33,12,51.85,28.5,33
Bogor,2025-11-28 00:00:00,8,8,,,55
Tangerang,2025-11-28 00:00:00,51,39,,,51
Bekasi,2025-11-28 00:00:00,77,44,,,77
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-28 00:53:00,56,17,51.92,28.5,56
Bogor,2025-11-28 00:00:00,8,8,,,55
Tangerang,2025-11-28 00:00:00,51,39,,,51
Bekasi,2025-11-28 00:00:00,77,44,,,77
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-28 00:55:00,49,14,51.92,28.5,49
Bogor,2025-11-28 00:00:00,8,8,,,55
Tangerang,2025-11-28 00:00:00,51,39,,,51
Bekasi,2025-11-28 00:00:00,77,44,,,77
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-28 00:56:00,54,14,52.02,28.5,54
Bogor,2025-11-28 00:00:00,8,8,,,55
Tangerang,2025-11-28 00:00:00,51,39,,,51
Bekasi,2025-11-28 00:00:00,77,44,,,77
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-28 00:57:00,52,16,52,28.5,52
Bogor,2025-11-28 00:00:00,8,8,,,55
Tangerang,2025-11-28 00:00:00,51,39,,,51
Bekasi,2025-11-28 00:00:00,77,44,,,77
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-28 00:57:00,52,16,52,28.5,52
Bogor,2025-11-28 00:00:00,8,8,,,55
Tangerang,2025-11-28 00:00:00,51,39,,,51
Bekasi,2025-11-28 00:00:00,77,44,,,77
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-28 01:00:00,44,15,51.82,28.5,44
Bogor,2025-11-28 00:00:00,8,8,,,55
Tangerang,2025-11-28 00:00:00,51,39,,,51
Bekasi,2025-11-28 00:00:00,77,44,,,77
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-28 01:00:00,44,15,51.82,28.5,44
Bogor,2025-11-28 00:00:00,8,8,,,55
Tangerang,2025-11-28 00:00:00,51,39,,,51
Bekasi,2025-11-28 00:00:00,77,44,,,77
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-28 01:01:00,49,15,51.93,28.5,49
Bogor,2025-11-28 00:00:00,8,8,,,55
Tangerang,2025-11-28 00:00:00,51,39,,,51
Bekasi,2025-11-28 00:00:00,77,44,,,77
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-28 01:04:01,55,18,51.95,28.5,55
Bogor,2025-11-28 00:00:00,8,8,,,55
Tangerang,2025-11-28 00:00:00,51,39,,,51
Bekasi,2025-11-28 00:00:00,77,44,,,77
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-28 01:05:01,58,19,51.98,28.5,58
Bogor,2025-11-28 01:00:00,7,8,,,55
Tangerang,2025-11-28 01:00:00,52,39,,,52
Bekasi,2025-11-28 01:00:00,85,46,,,85
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-28 01:06:01,58,16,51.9,28.5,58
Bogor,2025-11-28 01:00:00,7,8,,,55
Tangerang,2025-11-28 01:00:00,52,39,,,52
Bekasi,2025-11-28 01:00:00,85,46,,,85
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-28 01:07:01,57,20,52.05,28.5,57
Bogor,2025-11-28 01:00:00,7,8,,,55
Tangerang,2025-11-28 01:00:00,52,39,,,52
Bekasi,2025-11-28 01:00:00,85,46,,,85
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-28 01:08:01,56,18,51.92,28.5,56
Bogor,2025-11-28 01:00:00,7,8,,,55
Tangerang,2025-11-28 01:00:00,52,39,,,52
Bekasi,2025-11-28 01:00:00,85,46,,,85
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-28 01:09:01,56,15,51.88,28.5,56
Bogor,2025-11-28 01:00:00,7,8,,,55
Tangerang,2025-11-28 01:00:00,52,39,,,52
Bekasi,2025-11-28 01:00:00,85,46,,,85
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-28 01:10:01,74,23,52.02,28.47,74
Bogor,2025-11-28 01:00:00,7,8,,,55
Tangerang,2025-11-28 01:00:00,52,39,,,52
Bekasi,2025-11-28 01:00:00,85,46,,,85
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-28 01:12:01,63,20,52.1,28.5,63
Bogor,2025-11-28 01:00:00,7,8,,,55
Tangerang,2025-11-28 01:00:00,52,39,,,52
Bekasi,2025-11-28 01:00:00,85,46,,,85
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-28 01:13:01,55,15,52.05,28.4,55
Bogor,2025-11-28 01:00:00,7,8,,,55
Tangerang,2025-11-28 01:00:00,52,39,,,52
Bekasi,2025-11-28 01:00:00,85,46,,,85
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-28 01:14:01,37,11,51.9,28.43,37
Bogor,2025-11-28 01:00:00,7,8,,,55
Tangerang,2025-11-28 01:00:00,52,39,,,52
Bekasi,2025-11-28 01:00:00,85,46,,,85
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-28 01:15:01,31,11,51.98,28.43,31
Bogor,2025-11-28 01:00:00,7,8,,,55
Tangerang,2025-11-28 01:00:00,52,39,,,52
Bekasi,2025-11-28 01:00:00,85,46,,,85
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-28 01:16:01,45,11,52.13,28.4,45
Bogor,2025-11-28 01:00:00,7,8,,,55
Tangerang,2025-11-28 01:00:00,52,39,,,52
Bekasi,2025-11-28 01:00:00,85,46,,,85
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-28 01:17:01,49,12,52.02,28.43,49
Bogor,2025-11-28 01:00:00,7,8,,,55
Tangerang,2025-11-28 01:00:00,52,39,,,52
Bekasi,2025-11-28 01:00:00,85,46,,,85
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-28 01:18:01,42,11,52.05,28.42,42
Bogor,2025-11-28 01:00:00,7,8,,,55
Tangerang,2025-11-28 01:00:00,52,39,,,52
Bekasi,2025-11-28 01:00:00,85,46,,,85
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-28 01:20:01,33,10,51.98,28.43,33
Bogor,2025-11-28 01:00:00,7,8,,,55
Tangerang,2025-11-28 01:00:00,52,39,,,52
Bekasi,2025-11-28 01:00:00,85,46,,,85
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-28 01:22:02,40,10,51.88,28.43,40
Bogor,2025-11-28 01:00:00,7,8,,,55
Tangerang,2025-11-28 01:00:00,52,39,,,52
Bekasi,2025-11-28 01:00:00,85,46,,,85
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-28 01:23:01,42,14,51.93,28.4,42
Bogor,2025-11-28 01:00:00,7,8,,,55
Tangerang,2025-11-28 01:00:00,52,39,,,52
Bekasi,2025-11-28 01:00:00,85,46,,,85
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-28 01:24:01,41,9,52.05,28.47,41
Bogor,2025-11-28 01:00:00,7,8,,,55
Tangerang,2025-11-28 01:00:00,52,39,,,52
Bekasi,2025-11-28 01:00:00,85,46,,,85
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-28 01:25:01,28,10,52.03,28.42,28
Bogor,2025-11-28 01:00:00,7,8,,,55
Tangerang,2025-11-28 01:00:00,52,39,,,52
Bekasi,2025-11-28 01:00:00,85,46,,,85
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-28 01:26:01,31,7,51.92,28.4,31
Bogor,2025-11-28 01:00:00,7,8,,,55
Tangerang,2025-11-28 01:00:00,52,39,,,52
Bekasi,2025-11-28 01:00:00,85,46,,,85
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-28 01:27:01,44,10,51.93,28.42,44
Bogor,2025-11-28 01:00:00,7,8,,,55
Tangerang,2025-11-28 01:00:00,52,39,,,52
Bekasi,2025-11-28 01:00:00,85,46,,,85
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-28 01:28:01,26,6,52.1,28.47,26
Bogor,2025-11-28 01:00:00,7,8,,,55
Tangerang,2025-11-28 01:00:00,52,39,,,52
Bekasi,2025-11-28 01:00:00,85,46,,,85
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-28 01:30:01,27,7,52.02,28.45,27
Bogor,2025-11-28 01:00:00,7,8,,,55
Tangerang,2025-11-28 01:00:00,52,39,,,52
Bekasi,2025-11-28 01:00:00,85,46,,,85
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-28 01:31:01,26,7,52,28.48,26
Bogor,2025-11-28 01:00:00,7,8,,,55
Tangerang,2025-11-28 01:00:00,52,39,,,52
Bekasi,2025-11-28 01:00:00,85,46,,,85
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-28 01:32:01,28,7,51.95,28.47,28
Bogor,2025-11-28 01:00:00,7,8,,,55
Tangerang,2025-11-28 01:00:00,52,39,,,52
Bekasi,2025-11-28 01:00:00,85,46,,,85
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-28 01:33:01,33,10,51.77,28.5,33
Bogor,2025-11-28 01:00:00,7,8,,,55
Tangerang,2025-11-28 01:00:00,52,39,,,52
Bekasi,2025-11-28 01:00:00,85,46,,,85
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-28 01:34:01,79,27,51.85,28.47,79
Bogor,2025-11-28 01:00:00,7,8,,,55
Tangerang,2025-11-28 01:00:00,52,39,,,52
Bekasi,2025-11-28 01:00:00,85,46,,,85
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-28 01:35:01,126,51,51.85,28.5,126
Bogor,2025-11-28 01:00:00,7,8,,,55
Tangerang,2025-11-28 01:00:00,52,39,,,52
Bekasi,2025-11-28 01:00:00,85,46,,,85
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-28 01:37:01,123,50,52.03,28.5,123
Bogor,2025-11-28 01:00:00,7,8,,,55
Tangerang,2025-11-28 01:00:00,52,39,,,52
Bekasi,2025-11-28 01:00:00,85,46,,,85
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-28 01:39:01,145,57,52.07,28.4,145
Bogor,2025-11-28 01:00:00,7,8,,,55
Tangerang,2025-11-28 01:00:00,52,39,,,52
Bekasi,2025-11-28 01:00:00,85,46,,,85
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-28 01:39:01,145,57,52.07,28.4,145
Bogor,2025-11-28 01:00:00,7,8,,,55
Tangerang,2025-11-28 01:00:00,52,39,,,52
Bekasi,2025-11-28 01:00:00,85,46,,,85
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-28 01:41:01,130,53,52,28.42,130
Bogor,2025-11-28 01:00:00,7,8,,,55
Tangerang,2025-11-28 01:00:00,52,39,,,52
Bekasi,2025-11-28 01:00:00,85,46,,,85
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-28 01:42:01,110,45,51.88,28.42,110
Bogor,2025-11-28 01:00:00,7,8,,,55
Tangerang,2025-11-28 01:00:00,52,39,,,52
Bekasi,2025-11-28 01:00:00,85,46,,,85
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-28 01:43:01,109,44,51.93,28.45,109
Bogor,2025-11-28 01:00:00,7,8,,,55
Tangerang,2025-11-28 01:00:00,52,39,,,52
Bekasi,2025-11-28 01:00:00,85,46,,,85
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-28 01:44:01,100,37,51.83,28.43,100
Bogor,2025-11-28 01:00:00,7,8,,,55
Tangerang,2025-11-28 01:00:00,52,39,,,52
Bekasi,2025-11-28 01:00:00,85,46,,,85
