city,time,pm25,pm10,humidity,temp,aqi
Jakarta,2025-12-21 23:58:42,160,63,61.4,28.9,160
Depok,2025-12-21 21:57:05,178,81,65.44,27.1,178
Bogor,2025-12-21 23:00:00,3,18,,,18
Tangerang,2025-12-21 23:00:00,50,36,,,50
Bekasi,2025-12-21 23:00:00,27,18,,,27
Jakarta,2025-12-21 23:59:42,155,60,61.1,28.9,155
Depok,2025-12-21 21:57:05,178,81,65.44,27.1,178
Bogor,2025-12-21 23:00:00,3,18,,,18
Tangerang,2025-12-21 23:00:00,50,36,,,50
Bekasi,2025-12-21 23:00:00,27,18,,,27
Jakarta,2025-12-22 00:00:42,154,59,60.97,28.9,154
Depok,2025-12-21 21:57:05,178,81,65.44,27.1,178
Bogor,2025-12-21 23:00:00,3,18,,,18
Tangerang,2025-12-21 23:00:00,50,36,,,50
Bekasi,2025-12-21 23:00:00,27,18,,,27
Jakarta,2025-12-22 00:02:42,154,59,61.13,28.9,154
Depok,2025-12-21 21:57:05,178,81,65.44,27.1,178
Bogor,2025-12-22 00:00:00,3,19,,,19
Tangerang,2025-12-22 00:00:00,52,39,,,52
Bekasi,2025-12-22 00:00:00,28,18,,,28
Jakarta,2025-12-22 00:03:42,159,60,61.1,28.9,159
Depok,2025-12-21 21:57:05,178,81,65.44,27.1,178
Bogor,2025-12-22 00:00:00,3,19,,,19
Tangerang,2025-12-22 00:00:00,52,39,,,52
Bekasi,2025-12-22 00:00:00,28,18,,,28
Jakarta,2025-12-22 00:04:42,164,65,61.28,28.9,164
Depok,2025-12-21 21:57:05,178,81,65.44,27.1,178
Bogor,2025-12-22 00:00:00,3,19,,,19
Tangerang,2025-12-22 00:00:00,52,39,,,52
Bekasi,2025-12-22 00:00:00,28,18,,,28
Jakarta,2025-12-22 00:05:42,161,62,61.5,28.9,161
Depok,2025-12-21 21:57:05,178,81,65.44,27.1,178
Bogor,2025-12-22 00:00:00,3,19,,,19
Tangerang,2025-12-22 00:00:00,52,39,,,52
Bekasi,2025-12-22 00:00:00,28,18,,,28
Jakarta,2025-12-22 00:07:42,169,69,61.73,28.9,169
Depok,2025-12-21 21:57:05,178,81,65.44,27.1,178
Bogor,2025-12-22 00:00:00,3,19,,,19
Tangerang,2025-12-22 00:00:00,52,39,,,52
Bekasi,2025-12-22 00:00:00,28,18,,,28
Jakarta,2025-12-22 00:07:42,169,69,61.73,28.9,169
Depok,2025-12-21 21:57:05,178,81,65.44,27.1,178
Bogor,2025-12-22 00:00:00,3,19,,,19
Tangerang,2025-12-22 00:00:00,52,39,,,52
Bekasi,2025-12-22 00:00:00,28,18,,,28
Jakarta,2025-12-22 00:09:42,167,67,61.77,28.9,167
Depok,2025-12-21 21:57:05,178,81,65.44,27.1,178
Bogor,2025-12-22 00:00:00,3,19,,,19
Tangerang,2025-12-22 00:00:00,52,39,,,52
Bekasi,2025-12-22 00:00:00,28,18,,,28
Jakarta,2025-12-22 00:11:42,160,62,61.72,28.9,160
Depok,2025-12-21 21:57:05,178,81,65.44,27.1,178
Bogor,2025-12-22 00:00:00,3,19,,,19
Tangerang,2025-12-22 00:00:00,52,39,,,52
Bekasi,2025-12-22 00:00:00,28,18,,,28
Jakarta,2025-12-22 00:11:42,160,62,61.72,28.9,160
Depok,2025-12-21 21:57:05,178,81,65.44,27.1,178
Bogor,2025-12-22 00:00:00,3,19,,,19
Tangerang,2025-12-22 00:00:00,52,39,,,52
Bekasi,2025-12-22 00:00:00,28,18,,,28
Jakarta,2025-12-22 00:13:42,158,60,61.7,28.9,158
Depok,2025-12-22 00:13:17,190,92,70.25,25.7,190
Bogor,2025-12-22 00:00:00,3,19,,,19
Tangerang,2025-12-22 00:00:00,52,39,,,52
Bekasi,2025-12-22 00:00:00,28,18,,,28
Jakarta,2025-12-22 00:13:42,158,60,61.7,28.9,158
Depok,2025-12-22 00:13:17,190,92,70.25,25.7,190
Bogor,2025-12-22 00:00:00,3,19,,,19
Tangerang,2025-12-22 00:00:00,52,39,,,52
Bekasi,2025-12-22 00:00:00,28,18,,,28
Jakarta,2025-12-22 00:15:42,152,57,61.7,28.9,152
Depok,2025-12-22 00:13:17,190,92,70.25,25.7,190
Bogor,2025-12-22 00:00:00,3,19,,,19
Tangerang,2025-12-22 00:00:00,52,39,,,52
Bekasi,2025-12-22 00:00:00,28,18,,,28
Jakarta,2025-12-22 00:16:42,153,57,61.7,28.9,153
Depok,2025-12-22 00:13:17,190,92,70.25,25.7,190
Bogor,2025-12-22 00:00:00,3,19,,,19
Tangerang,2025-12-22 00:00:00,52,39,,,52
Bekasi,2025-12-22 00:00:00,28,18,,,28
Jakarta,2025-12-22 00:17:42,154,60,61.7,28.9,154
Depok,2025-12-22 00:13:17,190,92,70.25,25.7,190
Bogor,2025-12-22 00:00:00,3,19,,,19
Tangerang,2025-12-22 00:00:00,52,39,,,52
Bekasi,2025-12-22 00:00:00,28,18,,,28
Jakarta,2025-12-22 00:19:42,153,57,61.62,28.9,153
Depok,2025-12-22 00:13:17,190,92,70.25,25.7,190
Bogor,2025-12-22 00:00:00,3,19,,,19
Tangerang,2025-12-22 00:00:00,52,39,,,52
