city,time,pm25,pm10,humidity,temp,aqi
Bekasi,2025-11-09 00:00:00,3,13,,,13
Jakarta,2025-11-09 00:26:13,57,14,53.45,27.83,57
Depok,2025-11-09 00:25:40,96,35,55.98,27.8,96
Bogor,2025-11-09 00:00:00,6,11,,,55
Tangerang,2025-11-09 00:00:00,35,27,,,35
Bekasi,2025-11-09 00:00:00,3,13,,,13
Jakarta,2025-11-09 00:27:13,56,13,53.5,27.83,56
Depok,2025-11-09 00:26:40,96,39,55.9,27.8,96
Bogor,2025-11-09 00:00:00,6,11,,,55
Tangerang,2025-11-09 00:00:00,35,27,,,35
Bekasi,2025-11-09 00:00:00,3,13,,,13
Jakarta,2025-11-09 00:29:13,52,12,53.4,27.8,52
Depok,2025-11-09 00:28:40,101,41,55.95,27.8,101
Bogor,2025-11-09 00:00:00,6,11,,,55
Tangerang,2025-11-09 00:00:00,35,27,,,35
Bekasi,2025-11-09 00:00:00,3,13,,,13
Jakarta,2025-11-09 00:29:13,52,12,53.4,27.8,52
Depok,2025-11-09 00:28:40,101,41,55.95,27.8,101
Bogor,2025-11-09 00:00:00,6,11,,,55
Tangerang,2025-11-09 00:00:00,35,27,,,35
Bekasi,2025-11-09 00:00:00,3,13,,,13
Jakarta,2025-11-09 00:31:13,61,16,53.48,27.8,61
Depok,2025-11-09 00:30:40,108,43,56.13,27.8,108
Bogor,2025-11-09 00:00:00,6,11,,,55
Tangerang,2025-11-09 00:00:00,35,27,,,35
Bekasi,2025-11-09 00:00:00,3,13,,,13
Jakarta,2025-11-09 00:33:13,66,18,53.48,27.8,66
Depok,2025-11-09 00:33:40,101,42,56.08,27.73,101
Bogor,2025-11-09 00:00:00,6,11,,,55
Tangerang,2025-11-09 00:00:00,35,27,,,35
Bekasi,2025-11-09 00:00:00,3,13,,,13
Jakarta,2025-11-09 00:33:13,66,18,53.48,27.8,66
Depok,2025-11-09 00:33:40,101,42,56.08,27.73,101
Bogor,2025-11-09 00:00:00,6,11,,,55
Tangerang,2025-11-09 00:00:00,35,27,,,35
Bekasi,2025-11-09 00:00:00,3,13,,,13
Jakarta,2025-11-09 00:35:13,58,14,53.4,27.83,58
Depok,2025-11-09 00:35:40,94,36,56.07,27.7,94
Bogor,2025-11-09 00:00:00,6,11,,,55
Tangerang,2025-11-09 00:00:00,35,27,,,35
Bekasi,2025-11-09 00:00:00,3,13,,,13
Jakarta,2025-11-09 00:35:13,58,14,53.4,27.83,58
Depok,2025-11-09 00:35:40,94,36,56.07,27.7,94
Bogor,2025-11-09 00:00:00,6,11,,,55
Tangerang,2025-11-09 00:00:00,35,27,,,35
Bekasi,2025-11-09 00:00:00,3,13,,,13
Jakarta,2025-11-09 00:37:14,56,13,53.53,27.8,56
Depok,2025-11-09 00:37:40,93,34,55.68,27.7,93
Bogor,2025-11-09 00:00:00,6,11,,,55
Tangerang,2025-11-09 00:00:00,35,27,,,35
Bekasi,2025-11-09 00:00:00,3,13,,,13
Jakarta,2025-11-09 00:37:14,56,13,53.53,27.8,56
Depok,2025-11-09 00:37:40,93,34,55.68,27.7,93
Bogor,2025-11-09 00:00:00,6,11,,,55
Tangerang,2025-11-09 00:00:00,35,27,,,35
Bekasi,2025-11-09 00:00:00,3,13,,,13
Jakarta,2025-11-09 00:39:13,51,12,53.45,27.8,51
Depok,2025-11-09 00:39:40,94,35,55.75,27.7,94
Bogor,2025-11-09 00:00:00,6,11,,,55
Tangerang,2025-11-09 00:00:00,35,27,,,35
Bekasi,2025-11-09 00:00:00,3,13,,,13
Jakarta,2025-11-09 00:41:14,55,13,53.42,27.8,55
Depok,2025-11-09 00:41:40,95,37,55.68,27.7,95
Bogor,2025-11-09 00:00:00,6,11,,,55
Tangerang,2025-11-09 00:00:00,35,27,,,35
Bekasi,2025-11-09 00:00:00,3,13,,,13
Jakarta,2025-11-09 00:42:14,55,13,53.65,27.72,55
Depok,2025-11-09 00:42:40,94,34,55.62,27.7,94
Bogor,2025-11-09 00:00:00,6,11,,,55
Tangerang,2025-11-09 00:00:00,35,27,,,35
Bekasi,2025-11-09 00:00:00,3,13,,,13
Jakarta,2025-11-09 00:43:14,56,14,53.85,27.7,56
Depok,2025-11-09 00:43:40,93,33,55.72,27.7,93
Bogor,2025-11-09 00:00:00,6,11,,,55
Tangerang,2025-11-09 00:00:00,35,27,,,35
Bekasi,2025-11-09 00:00:00,3,13,,,13
Jakarta,2025-11-09 00:44:14,56,13,53.87,27.7,56
Depok,2025-11-09 00:44:40,97,36,55.73,27.7,97
Bogor,2025-11-09 00:00:00,6,11,,,55
Tangerang,2025-11-09 00:00:00,35,27,,,35
Bekasi,2025-11-09 00:00:00,3,13,,,13
Jakarta,2025-11-09 00:45:14,60,15,54,27.7,60
Depok,2025-11-09 00:45:40,98,39,55.77,27.7,98
Bogor,2025-11-09 00:00:00,6,11,,,55
Tangerang,2025-11-09 00:00:00,35,27,,,35
Bekasi,2025-11-09 00:00:00,3,13,,,13
Jakarta,2025-11-09 00:46:14,61,15,54,27.7,61
Depok,2025-11-09 00:46:40,100,42,55.92,27.7,100
Bogor,2025-11-09 00:00:00,6,11,,,55
Tangerang,2025-11-09 00:00:00,35,27,,,35
Bekasi,2025-11-09 00:00:00,3,13,,,13
Jakarta,2025-11-09 00:48:14,56,14,53.9,27.78,56
Depok,2025-11-09 00:48:40,102,42,55.98,27.7,102
Bogor,2025-11-09 00:00:00,6,11,,,55
Tangerang,2025-11-09 00:00:00,35,27,,,35
Bekasi,2025-11-09 00:00:00,3,13,,,13
Jakarta,2025-11-09 00:49:14,59,16,53.98,27.75,59
Depok,2025-11-09 00:49:40,99,40,56.17,27.7,99
Bogor,2025-11-09 00:00:00,6,11,,,55
Tangerang,2025-11-09 00:00:00,35,27,,,35
Bekasi,2025-11-09 00:00:00,3,13,,,13
Jakarta,2025-11-09 00:51:14,58,15,53.97,27.8,58
Depok,2025-11-09 00:51:40,100,39,55.98,27.65,100
Bogor,2025-11-09 00:00:00,6,11,,,55
Tangerang,2025-11-09 00:00:00,35,27,,,35
Bekasi,2025-11-09 00:00:00,3,13,,,13
Jakarta,2025-11-09 00:51:14,58,15,53.97,27.8,58
Depok,2025-11-09 00:51:40,100,39,55.98,27.65,100
Bogor,2025-11-09 00:00:00,6,11,,,55
Tangerang,2025-11-09 00:00:00,35,27,,,35
Bekasi,2025-11-09 00:00:00,3,13,,,13
Jakarta,2025-11-09 00:53:14,57,14,53.98,27.8,57
Depok,2025-11-09 00:53:40,100,40,55.97,27.6,100
Bogor,2025-11-09 00:00:00,6,11,,,55
Tangerang,2025-11-09 00:00:00,35,27,,,35
Bekasi,2025-11-09 00:00:00,3,13,,,13
Jakarta,2025-11-09 00:53:14,57,14,53.98,27.8,57
Depok,2025-11-09 00:53:40,100,40,55.97,27.6,100
Bogor,2025-11-09 00:00:00,6,11,,,55
Tangerang,2025-11-09 00:00:00,35,27,,,35
Bekasi,2025-11-09 00:00:00,3,13,,,13
Jakarta,2025-11-09 00:55:14,52,12,54.05,27.8,52
Depok,2025-11-09 00:55:40,104,40,55.83,27.6,104
Bogor,2025-11-09 00:00:00,6,11,,,55
Tangerang,2025-11-09 00:00:00,35,27,,,35
Bekasi,2025-11-09 00:00:00,3,13,,,13
Jakarta,2025-11-09 00:57:14,52,12,54.08,27.8,52
Depok,2025-11-09 00:57:40,105,43,55.92,27.6,105
Bogor,2025-11-09 00:00:00,6,11,,,55
Tangerang,2025-11-09 00:00:00,35,27,,,35
Bekasi,2025-11-09 00:00:00,3,13,,,13
Jakarta,2025-11-09 00:57:14,52,12,54.08,27.8,52
Depok,2025-11-09 00:57:40,105,43,55.92,27.6,105
Bogor,2025-11-09 00:00:00,6,11,,,55
Tangerang,2025-11-09 00:00:00,35,27,,,35
Bekasi,2025-11-09 00:00:00,3,13,,,13
Jakarta,2025-11-09 00:59:14,52,12,54.08,27.8,52
Depok,2025-11-09 00:59:40,101,41,55.85,27.6,101
Bogor,2025-11-09 00:00:00,6,11,,,55
Tangerang,2025-11-09 00:00:00,35,27,,,35
Bekasi,2025-11-09 00:00:00,3,13,,,13
Jakarta,2025-11-09 01:00:14,51,12,54.2,27.8,51
Depok,2025-11-09 01:00:40,106,43,55.78,27.6,106
Bogor,2025-11-09 00:00:00,6,11,,,55
Tangerang,2025-11-09 00:00:00,35,27,,,35
Bekasi,2025-11-09 00:00:00,3,13,,,13
Jakarta,2025-11-09 01:01:14,51,11,54.28,27.7,51
Depok,2025-11-09 01:01:40,104,44,55.8,27.6,104
Bogor,2025-11-09 00:00:00,6,11,,,55
Tangerang,2025-11-09 00:00:00,35,27,,,35
Bekasi,2025-11-09 00:00:00,3,13,,,13
Jakarta,2025-11-09 01:01:14,51,11,54.4,27.7,51
Depok,2025-11-09 01:02:41,108,45,55.87,27.6,108
Bogor,2025-11-09 00:00:00,6,11,,,55
Tangerang,2025-11-09 00:00:00,35,27,,,35
Bekasi,2025-11-09 00:00:00,3,13,,,13
Jakarta,2025-11-09 01:04:14,49,11,54.6,27.6,49
Depok,2025-11-09 01:04:40,108,45,55.6,27.58,108
Bogor,2025-11-09 00:00:00,6,11,,,55
Tangerang,2025-11-09 00:00:00,35,27,,,35
Bekasi,2025-11-09 00:00:00,3,13,,,13
Jakarta,2025-11-09 01:05:14,56,14,54.82,27.6,56
Depok,2025-11-09 01:05:40,98,43,55.57,27.6,98
Bogor,2025-11-09 00:00:00,6,11,,,55
Tangerang,2025-11-09 00:00:00,35,27,,,35
Bekasi,2025-11-09 00:00:00,3,13,,,13
Jakarta,2025-11-09 01:06:14,52,12,54.88,27.6,52
Depok,2025-11-09 01:06:40,103,42,55.62,27.6,103
Bogor,2025-11-09 00:00:00,6,11,,,55
Tangerang,2025-11-09 00:00:00,35,27,,,35
Bekasi,2025-11-09 00:00:00,3,13,,,13
Jakarta,2025-11-09 01:07:14,60,16,55.05,27.53,60
Depok,2025-11-09 01:07:40,102,41,55.65,27.58,102
Bogor,2025-11-09 01:00:00,5,9,,,55
Tangerang,2025-11-09 01:00:00,34,27,,,34
Bekasi,2025-11-09 01:00:00,5,13,,,13
Jakarta,2025-11-09 01:08:14,51,11,55.12,27.6,51
Depok,2025-11-09 01:08:40,107,43,55.63,27.6,107
Bogor,2025-11-09 01:00:00,5,9,,,55
Tangerang,2025-11-09 01:00:00,34,27,,,34
Bekasi,2025-11-09 01:00:00,5,13,,,13
Jakarta,2025-11-09 01:09:14,41,10,55,27.6,41
Depok,2025-11-09 01:09:41,103,44,55.63,27.6,103
Bogor,2025-11-09 01:00:00,5,9,,,55
Tangerang,2025-11-09 01:00:00,34,27,,,34
Bekasi,2025-11-09 01:00:00,5,13,,,13
Jakarta,2025-11-09 01:10:14,28,6,54.9,27.6,28
Depok,2025-11-09 01:10:41,103,43,55.52,27.6,103
Bogor,2025-11-09 01:00:00,5,9,,,55
Tangerang,2025-11-09 01:00:00,34,27,,,34
Bekasi,2025-11-09 01:00:00,5,13,,,13
Jakarta,2025-11-09 01:13:14,49,11,55.13,27.6,49
Depok,2025-11-09 01:13:40,107,43,55.47,27.6,107
Bogor,2025-11-09 01:00:00,5,9,,,55
Tangerang,2025-11-09 01:00:00,34,27,,,34
Bekasi,2025-11-09 01:00:00,5,13,,,13
Jakarta,2025-11-09 01:13:14,49,11,55.13,27.6,49
Depok,2025-11-09 01:13:40,107,43,55.47,27.6,107
Bogor,2025-11-09 01:00:00,5,9,,,55
Tangerang,2025-11-09 01:00:00,34,27,,,34
Bekasi,2025-11-09 01:00:00,5,13,,,13
Jakarta,2025-11-09 01:15:14,49,11,55.3,27.53,49
Depok,2025-11-09 01:15:41,108,44,55.32,27.6,108
Bogor,2025-11-09 01:00:00,5,9,,,55
Tangerang,2025-11-09 01:00:00,34,27,,,34
Bekasi,2025-11-09 01:00:00,5,13,,,13
Jakarta,2025-11-09 01:15:14,49,11,55.3,27.53,49
Depok,2025-11-09 01:15:41,108,44,55.32,27.6,108
Bogor,2025-11-09 01:00:00,5,9,,,55
Tangerang,2025-11-09 01:00:00,34,27,,,34
Bekasi,2025-11-09 01:00:00,5,13,,,13
Jakarta,2025-11-09 01:16:14,40,9,55.42,27.5,40
Depok,2025-11-09 01:16:41,109,44,55.28,27.6,109
Bogor,2025-11-09 01:00:00,5,9,,,55
Tangerang,2025-11-09 01:00:00,34,27,,,34
Bekasi,2025-11-09 01:00:00,5,13,,,13
Jakarta,2025-11-09 01:18:14,37,8,55.5,27.5,37
Depok,2025-11-09 01:18:40,104,43,55.22,27.63,104
Bogor,2025-11-09 01:00:00,5,9,,,55
Tangerang,2025-11-09 01:00:00,34,27,,,34
Bekasi,2025-11-09 01:00:00,5,13,,,13
Jakarta,2025-11-09 01:19:14,44,10,55.63,27.5,44
Depok,2025-11-09 01:19:40,105,44,55.15,27.7,105
Bogor,2025-11-09 01:00:00,5,9,,,55
Tangerang,2025-11-09 01:00:00,34,27,,,34
Bekasi,2025-11-09 01:00:00,5,13,,,13
Jakarta,2025-11-09 01:21:14,45,10,55.72,27.48,45
Depok,2025-11-09 01:21:40,102,41,55.05,27.7,102
Bogor,2025-11-09 01:00:00,5,9,,,55
Tangerang,2025-11-09 01:00:00,34,27,,,34
Bekasi,2025-11-09 01:00:00,5,13,,,13
Jakarta,2025-11-09 01:22:14,38,8,55.73,27.5,38
Depok,2025-11-09 01:22:41,100,41,55.15,27.7,100
Bogor,2025-11-09 01:00:00,5,9,,,55
Tangerang,2025-11-09 01:00:00,34,27,,,34
Bekasi,2025-11-09 01:00:00,5,13,,,13
Jakarta,2025-11-09 01:23:14,36,9,55.68,27.5,36
Depok,2025-11-09 01:23:41,103,43,54.98,27.7,103
Bogor,2025-11-09 01:00:00,5,9,,,55
Tangerang,2025-11-09 01:00:00,34,27,,,34
Bekasi,2025-11-09 01:00:00,5,13,,,13
Jakarta,2025-11-09 01:24:14,44,10,55.78,27.5,44
Depok,2025-11-09 01:24:41,99,40,54.87,27.73,99
Bogor,2025-11-09 01:00:00,5,9,,,55
Tangerang,2025-11-09 01:00:00,34,27,,,34
Bekasi,2025-11-09 01:00:00,5,13,,,13
Jakarta,2025-11-09 01:25:14,40,9,55.8,27.5,40
Depok,2025-11-09 01:25:41,97,40,54.87,27.78,97
Bogor,2025-11-09 01:00:00,5,9,,,55
Tangerang,2025-11-09 01:00:00,34,27,,,34
Bekasi,2025-11-09 01:00:00,5,13,,,13
Jakarta,2025-11-09 01:26:15,28,6,55.6,27.5,28
Depok,2025-11-09 01:26:41,100,41,54.87,27.8,100
Bogor,2025-11-09 01:00:00,5,9,,,55
Tangerang,2025-11-09 01:00:00,34,27,,,34
Bekasi,2025-11-09 01:00:00,5,13,,,13
Jakarta,2025-11-09 01:27:15,40,9,55.6,27.5,40
Depok,2025-11-09 01:28:41,97,39,54.85,27.8,97
Bogor,2025-11-09 01:00:00,5,9,,,55
Tangerang,2025-11-09 01:00:00,34,27,,,34
Bekasi,2025-11-09 01:00:00,5,13,,,13
Jakarta,2025-11-09 01:29:15,37,8,55.6,27.57,37
Depok,2025-11-09 01:29:41,99,40,54.8,27.8,99
Bogor,2025-11-09 01:00:00,5,9,,,55
Tangerang,2025-11-09 01:00:00,34,27,,,34
Bekasi,2025-11-09 01:00:00,5,13,,,13
Jakarta,2025-11-09 01:30:15,37,8,55.52,27.6,37
Depok,2025-11-09 01:30:41,98,41,54.82,27.8,98
Bogor,2025-11-09 01:00:00,5,9,,,55
Tangerang,2025-11-09 01:00:00,34,27,,,34
Bekasi,2025-11-09 01:00:00,5,13,,,13
Jakarta,2025-11-09 01:31:15,38,9,55.58,27.6,38
Depok,2025-11-09 01:31:41,96,39,54.72,27.8,96
Bogor,2025-11-09 01:00:00,5,9,,,55
Tangerang,2025-11-09 01:00:00,34,27,,,34
Bekasi,2025-11-09 01:00:00,5,13,,,13
Jakarta,2025-11-09 01:32:15,34,7,55.65,27.55,34
Depok,2025-11-09 01:32:41,93,38,54.65,27.83,93
Bogor,2025-11-09 01:00:00,5,9,,,55
Tangerang,2025-11-09 01:00:00,34,27,,,34
Bekasi,2025-11-09 01:00:00,5,13,,,13
Jakarta,2025-11-09 01:33:15,37,8,55.68,27.5,37
Depok,2025-11-09 01:33:41,100,38,54.68,27.88,100
Bogor,2025-11-09 01:00:00,5,9,,,55
Tangerang,2025-11-09 01:00:00,34,27,,,34
Bekasi,2025-11-09 01:00:00,5,13,,,13
Jakarta,2025-11-09 01:35:15,39,9,55.7,27.5,39
Depok,2025-11-09 01:35:41,99,40,54.55,27.9,99
Bogor,2025-11-09 01:00:00,5,9,,,55
Tangerang,2025-11-09 01:00:00,34,27,,,34
Bekasi,2025-11-09 01:00:00,5,13,,,13
Jakarta,2025-11-09 01:37:15,36,8,55.8,27.53,36
Depok,2025-11-09 01:37:41,94,36,54.5,27.9,94
Bogor,2025-11-09 01:00:00,5,9,,,55
Tangerang,2025-11-09 01:00:00,34,27,,,34
Bekasi,2025-11-09 01:00:00,5,13,,,13
Jakarta,2025-11-09 01:38:15,35,8,55.75,27.5,35
Depok,2025-11-09 01:38:41,92,35,54.5,27.9,92
Bogor,2025-11-09 01:00:00,5,9,,,55
Tangerang,2025-11-09 01:00:00,34,27,,,34
Bekasi,2025-11-09 01:00:00,5,13,,,13
Jakarta,2025-11-09 01:39:15,33,7,55.78,27.5,33
Depok,2025-11-09 01:39:41,93,38,54.47,27.9,93
Bogor,2025-11-09 01:00:00,5,9,,,55
Tangerang,2025-11-09 01:00:00,34,27,,,34
Bekasi,2025-11-09 01:00:00,5,13,,,13
Jakarta,2025-11-09 01:40:15,37,8,55.9,27.5,37
Depok,2025-11-09 01:40:41,93,37,54.42,27.9,93
Bogor,2025-11-09 01:00:00,5,9,,,55
Tangerang,2025-11-09 01:00:00,34,27,,,34
Bekasi,2025-11-09 01:00:00,5,13,,,13
Jakarta,2025-11-09 01:41:15,37,9,55.95,27.5,37
Depok,2025-11-09 01:41:41,94,37,54.47,27.9,94
Bogor,2025-11-09 01:00:00,5,9,,,55
Tangerang,2025-11-09 01:00:00,34,27,,,34
Bekasi,2025-11-09 01:00:00,5,13,,,13
Jakarta,2025-11-09 01:42:15,28,6,56,27.48,28
Depok,2025-11-09 01:42:41,94,35,54.43,27.9,94
Bogor,2025-11-09 01:00:00,5,9,,,55
Tangerang,2025-11-09 01:00:00,34,27,,,34
Bekasi,2025-11-09 01:00:00,5,13,,,13
Jakarta,2025-11-09 01:43:15,32,7,56,27.5,32
Depok,2025-11-09 01:43:41,96,38,54.67,27.9,96
Bogor,2025-11-09 01:00:00,5,9,,,55
Tangerang,2025-11-09 01:00:00,34,27,,,34
Bekasi,2025-11-09 01:00:00,5,13,,,13
Jakarta,2025-11-09 01:45:15,24,6,56,27.5,24
Depok,2025-11-09 01:45:41,101,42,54.45,27.93,101
Bogor,2025-11-09 01:00:00,5,9,,,55
Tangerang,2025-11-09 01:00:00,34,27,,,34
Bekasi,2025-11-09 01:00:00,5,13,,,13
Jakarta,2025-11-09 01:46:15,28,6,56,27.5,28
Depok,2025-11-09 01:46:41,101,42,54.47,27.9,101
Bogor,2025-11-09 01:00:00,5,9,,,55
Tangerang,2025-11-09 01:00:00,34,27,,,34
Bekasi,2025-11-09 01:00:00,5,13,,,13
Jakarta,2025-11-09 01:47:15,30,7,56,27.5,30
Depok,2025-11-09 01:47:43,93,32,54.62,27.95,93
Bogor,2025-11-09 01:00:00,5,9,,,55
Tangerang,2025-11-09 01:00:00,34,27,,,34
Bekasi,2025-11-09 01:00:00,5,13,,,13
Jakarta,2025-11-09 01:47:15,30,7,56,27.5,30
Depok,2025-11-09 01:48:41,92,34,54.18,27.95,92
Bogor,2025-11-09 01:00:00,5,9,,,55
Tangerang,2025-11-09 01:00:00,34,27,,,34
Bekasi,2025-11-09 01:00:00,5,13,,,13
Jakarta,2025-11-09 01:49:15,25,5,56,27.47,25
Depok,2025-11-09 01:49:41,94,33,54.22,27.95,94
Bogor,2025-11-09 01:00:00,5,9,,,55
Tangerang,2025-11-09 01:00:00,34,27,,,34
Bekasi,2025-11-09 01:00:00,5,13,,,13
Jakarta,2025-11-09 01:50:15,28,6,56.18,27.4,28
Depok,2025-11-09 01:50:41,90,32,54.12,27.92,90
Bogor,2025-11-09 01:00:00,5,9,,,55
Tangerang,2025-11-09 01:00:00,34,27,,,34
Bekasi,2025-11-09 01:00:00,5,13,,,13
Jakarta,2025-11-09 01:51:16,33,8,56.2,27.4,33
Depok,2025-11-09 01:53:41,85,29,54.13,28,85
Bogor,2025-11-09 01:00:00,5,9,,,55
Tangerang,2025-11-09 01:00:00,34,27,,,34
Bekasi,2025-11-09 01:00:00,5,13,,,13
Jakarta,2025-11-09 01:53:15,27,6,56.2,27.4,27
Depok,2025-11-09 01:53:41,85,29,54.13,28,85
Bogor,2025-11-09 01:00:00,5,9,,,55
Tangerang,2025-11-09 01:00:00,34,27,,,34
Bekasi,2025-11-09 01:00:00,5,13,,,13
Jakarta,2025-11-09 01:55:15,29,6,56.3,27.4,29
Depok,2025-11-09 01:55:41,79,25,54.23,28,79
Bogor,2025-11-09 01:00:00,5,9,,,55
Tangerang,2025-11-09 01:00:00,34,27,,,34
Bekasi,2025-11-09 01:00:00,5,13,,,13
