city,time,pm25,pm10,humidity,temp,aqi
Jakarta,2025-11-01 11:33:32,105,39,39.56,34.4,105
Depok,2025-11-01 11:35:31,86,26,38.65,33.98,86
Bogor,2025-11-01 11:00:00,3,12,,,55
Tangerang,2025-11-01 11:00:00,61,46,,,61
Bekasi,2025-11-01 11:00:00,51,28,,,51
Jakarta,2025-11-01 11:36:38,109,42,39.06,34.59,109
Depok,2025-11-01 11:36:36,87,29,39.32,34,87
Bogor,2025-11-01 11:00:00,3,12,,,55
Tangerang,2025-11-01 11:00:00,61,46,,,61
Bekasi,2025-11-01 11:00:00,51,28,,,51
Jakarta,2025-11-01 11:36:38,109,42,39.06,34.59,109
Depok,2025-11-01 11:36:36,87,29,39.32,34,87
Bogor,2025-11-01 11:00:00,3,12,,,55
Tangerang,2025-11-01 11:00:00,61,46,,,61
Bekasi,2025-11-01 11:00:00,51,28,,,51
Jakarta,2025-11-01 11:36:38,109,42,39.06,34.59,109
Depok,2025-11-01 11:39:05,89,29,39.82,34.02,89
Bogor,2025-11-01 11:00:00,3,12,,,55
Tangerang,2025-11-01 11:00:00,61,46,,,61
Bekasi,2025-11-01 11:00:00,51,28,,,51
Jakarta,2025-11-01 11:36:38,109,42,39.06,34.59,109
Depok,2025-11-01 11:39:05,89,29,39.82,34.02,89
Bogor,2025-11-01 11:00:00,3,12,,,55
Tangerang,2025-11-01 11:00:00,61,46,,,61
Bekasi,2025-11-01 11:00:00,51,28,,,51
Jakarta,2025-11-01 11:39:38,106,40,38.11,34.8,106
Depok,2025-11-01 11:42:14,89,30,38.43,34.12,89
Bogor,2025-11-01 11:00:00,3,12,,,55
Tangerang,2025-11-01 11:00:00,61,46,,,61
Bekasi,2025-11-01 11:00:00,51,28,,,51
Jakarta,2025-11-01 11:39:38,106,40,38.11,34.8,106
Depok,2025-11-01 11:43:17,87,29,38.58,34.16,87
Bogor,2025-11-01 11:00:00,3,12,,,55
Tangerang,2025-11-01 11:00:00,61,46,,,61
Bekasi,2025-11-01 11:00:00,51,28,,,51
Jakarta,2025-11-01 11:43:42,127,50,37.48,35.03,127
Depok,2025-11-01 11:44:22,87,27,38.27,34.2,87
Bogor,2025-11-01 11:00:00,3,12,,,55
Tangerang,2025-11-01 11:00:00,61,46,,,61
Bekasi,2025-11-01 11:00:00,51,28,,,51
Jakarta,2025-11-01 11:43:42,127,50,37.48,35.03,127
Depok,2025-11-01 11:45:27,83,27,38.3,34.23,83
Bogor,2025-11-01 11:00:00,3,12,,,55
Tangerang,2025-11-01 11:00:00,61,46,,,61
Bekasi,2025-11-01 11:00:00,51,28,,,51
Jakarta,2025-11-01 11:43:42,127,50,37.48,35.03,127
Depok,2025-11-01 11:47:33,92,31,38.27,34.32,92
Bogor,2025-11-01 11:00:00,3,12,,,55
Tangerang,2025-11-01 11:00:00,61,46,,,61
Bekasi,2025-11-01 11:00:00,51,28,,,51
Jakarta,2025-11-01 11:43:42,127,50,37.48,35.03,127
Depok,2025-11-01 11:47:33,92,31,38.27,34.32,92
Bogor,2025-11-01 11:00:00,3,12,,,55
Tangerang,2025-11-01 11:00:00,61,46,,,61
Bekasi,2025-11-01 11:00:00,51,28,,,51
Jakarta,2025-11-01 11:48:52,98,34,36.4,35.4,98
Depok,2025-11-01 11:48:36,91,32,38.34,34.4,91
Bogor,2025-11-01 11:00:00,3,12,,,55
Tangerang,2025-11-01 11:00:00,61,46,,,61
Bekasi,2025-11-01 11:00:00,51,28,,,51
Jakarta,2025-11-01 11:48:52,98,34,36.4,35.4,98
Depok,2025-11-01 11:49:58,88,30,37.97,34.43,88
Bogor,2025-11-01 11:00:00,3,12,,,55
Tangerang,2025-11-01 11:00:00,61,46,,,61
Bekasi,2025-11-01 11:00:00,51,28,,,51
Jakarta,2025-11-01 11:50:55,116,44,36.48,35.4,116
Depok,2025-11-01 11:51:01,88,31,37.59,34.5,88
Bogor,2025-11-01 11:00:00,3,12,,,55
Tangerang,2025-11-01 11:00:00,61,46,,,61
Bekasi,2025-11-01 11:00:00,51,28,,,51
Jakarta,2025-11-01 11:51:57,115,44,37.09,35.4,115
Depok,2025-11-01 11:53:27,89,30,37.82,34.52,89
Bogor,2025-11-01 11:00:00,3,12,,,55
Tangerang,2025-11-01 11:00:00,61,46,,,61
Bekasi,2025-11-01 11:00:00,51,28,,,51
Jakarta,2025-11-01 11:55:00,120,46,37.5,35.48,120
Depok,2025-11-01 11:55:33,87,29,37.84,34.53,87
Bogor,2025-11-01 11:00:00,3,12,,,55
Tangerang,2025-11-01 11:00:00,61,46,,,61
Bekasi,2025-11-01 11:00:00,51,28,,,51
Jakarta,2025-11-01 11:55:00,120,46,37.5,35.48,120
Depok,2025-11-01 11:55:33,87,29,37.84,34.53,87
Bogor,2025-11-01 11:00:00,3,12,,,55
Tangerang,2025-11-01 11:00:00,61,46,,,61
Bekasi,2025-11-01 11:00:00,51,28,,,51
Jakarta,2025-11-01 11:57:09,125,49,38.3,35.48,125
Depok,2025-11-01 11:56:35,92,31,37.59,34.57,92
Bogor,2025-11-01 11:00:00,3,12,,,55
Tangerang,2025-11-01 11:00:00,61,46,,,61
Bekasi,2025-11-01 11:00:00,51,28,,,51
Jakarta,2025-11-01 11:57:09,125,49,38.3,35.48,125
Depok,2025-11-01 11:56:35,92,31,37.59,34.57,92
Bogor,2025-11-01 11:00:00,3,12,,,55
Tangerang,2025-11-01 11:00:00,61,46,,,61
Bekasi,2025-11-01 11:00:00,51,28,,,51
Jakarta,2025-11-01 11:57:09,125,49,38.3,35.48,125
Depok,2025-11-01 11:59:43,92,30,37.3,34.59,92
Bogor,2025-11-01 11:00:00,3,12,,,55
Tangerang,2025-11-01 11:00:00,61,46,,,61
Bekasi,2025-11-01 11:00:00,51,28,,,51
Jakarta,2025-11-01 11:57:09,125,49,38.3,35.48,125
Depok,2025-11-01 12:00:49,89,31,37.5,34.65,89
Bogor,2025-11-01 11:00:00,3,12,,,55
Tangerang,2025-11-01 11:00:00,61,46,,,61
Bekasi,2025-11-01 11:00:00,51,28,,,51
Jakarta,2025-11-01 11:57:09,125,49,38.3,35.48,125
Depok,2025-11-01 12:01:54,88,30,37.68,34.66,88
Bogor,2025-11-01 11:00:00,3,12,,,55
Tangerang,2025-11-01 11:00:00,61,46,,,61
Bekasi,2025-11-01 11:00:00,51,28,,,51
Jakarta,2025-11-01 11:57:09,125,49,38.3,35.48,125
Depok,2025-11-01 12:02:59,89,30,37.18,34.8,89
Bogor,2025-11-01 11:00:00,3,12,,,55
Tangerang,2025-11-01 11:00:00,61,46,,,61
Bekasi,2025-11-01 11:00:00,51,28,,,51
Jakarta,2025-11-01 11:57:09,125,49,38.3,35.48,125
Depok,2025-11-01 12:02:59,89,30,37.18,34.8,89
Bogor,2025-11-01 11:00:00,3,12,,,55
Tangerang,2025-11-01 11:00:00,61,46,,,61
Bekasi,2025-11-01 11:00:00,51,28,,,51
Jakarta,2025-11-01 12:04:13,108,41,35.84,35.73,108
Depok,2025-11-01 12:05:08,88,30,37.15,34.95,88
Bogor,2025-11-01 11:00:00,3,12,,,55
Tangerang,2025-11-01 11:00:00,61,46,,,61
Bekasi,2025-11-01 11:00:00,51,28,,,51
Jakarta,2025-11-01 12:04:13,108,41,35.84,35.73,108
Depok,2025-11-01 12:06:11,87,30,37.45,34.97,87
Bogor,2025-11-01 11:00:00,3,12,,,55
Tangerang,2025-11-01 11:00:00,61,46,,,61
Bekasi,2025-11-01 11:00:00,51,28,,,51
Jakarta,2025-11-01 12:08:16,124,49,36.53,35.59,124
Depok,2025-11-01 12:08:18,92,30,37.27,35.09,92
Bogor,2025-11-01 12:00:00,3,12,,,55
Tangerang,2025-11-01 11:00:00,61,46,,,61
Bekasi,2025-11-01 12:00:00,51,28,,,51
Jakarta,2025-11-01 12:08:16,124,49,36.53,35.59,124
Depok,2025-11-01 12:09:21,92,33,37.07,35.18,92
Bogor,2025-11-01 12:00:00,3,12,,,55
Tangerang,2025-11-01 11:00:00,61,46,,,61
Bekasi,2025-11-01 12:00:00,51,28,,,51
Jakarta,2025-11-01 12:10:20,113,43,37.65,35.5,113
Depok,2025-11-01 12:09:21,92,33,37.07,35.18,92
Bogor,2025-11-01 12:00:00,3,12,,,55
Tangerang,2025-11-01 11:00:00,61,46,,,61
Bekasi,2025-11-01 12:00:00,51,28,,,51
Jakarta,2025-11-01 12:11:23,109,41,37.61,35.5,109
Depok,2025-11-01 12:09:21,92,33,37.07,35.18,92
Bogor,2025-11-01 12:00:00,3,12,,,55
Tangerang,2025-11-01 11:00:00,61,46,,,61
Bekasi,2025-11-01 12:00:00,51,28,,,51
Jakarta,2025-11-01 12:12:26,111,42,37.41,35.5,111
Depok,2025-11-01 12:11:53,94,33,37.28,35.2,94
Bogor,2025-11-01 12:00:00,3,12,,,55
Tangerang,2025-11-01 11:00:00,61,46,,,61
Bekasi,2025-11-01 12:00:00,51,28,,,51
Jakarta,2025-11-01 12:12:26,111,42,37.41,35.5,111
Depok,2025-11-01 12:13:04,92,30,37.12,35.2,92
Bogor,2025-11-01 12:00:00,3,12,,,55
Tangerang,2025-11-01 11:00:00,61,46,,,61
Bekasi,2025-11-01 12:00:00,51,28,,,51
Jakarta,2025-11-01 12:12:26,111,42,37.41,35.5,111
Depok,2025-11-01 12:14:06,93,31,37.13,35.2,93
Bogor,2025-11-01 12:00:00,3,12,,,55
Tangerang,2025-11-01 11:00:00,61,46,,,61
Bekasi,2025-11-01 12:00:00,51,28,,,51
Jakarta,2025-11-01 12:16:33,113,43,38.15,35.4,113
Depok,2025-11-01 12:16:15,88,30,37.53,35.22,88
Bogor,2025-11-01 12:00:00,3,12,,,55
Tangerang,2025-11-01 11:00:00,61,46,,,61
Bekasi,2025-11-01 12:00:00,51,28,,,51
Jakarta,2025-11-01 12:16:33,113,43,38.15,35.4,113
Depok,2025-11-01 12:17:23,89,31,37.02,35.23,89
Bogor,2025-11-01 12:00:00,3,12,,,55
Tangerang,2025-11-01 11:00:00,61,46,,,61
Bekasi,2025-11-01 12:00:00,51,28,,,51
Jakarta,2025-11-01 12:18:40,109,41,37.18,35.48,109
Depok,2025-11-01 12:18:25,90,30,37.47,35.3,90
Bogor,2025-11-01 12:00:00,3,12,,,55
Tangerang,2025-11-01 11:00:00,61,46,,,61
Bekasi,2025-11-01 12:00:00,51,28,,,51
Jakarta,2025-11-01 12:18:40,109,41,37.18,35.48,109
Depok,2025-11-01 12:19:27,91,30,36.97,35.38,91
Bogor,2025-11-01 12:00:00,3,12,,,55
Tangerang,2025-11-01 11:00:00,61,46,,,61
Bekasi,2025-11-01 12:00:00,51,28,,,51
Jakarta,2025-11-01 12:21:40,95,33,35.56,35.8,95
Depok,2025-11-01 12:21:34,88,28,36.77,35.45,88
Bogor,2025-11-01 12:00:00,3,12,,,55
Tangerang,2025-11-01 11:00:00,61,46,,,61
Bekasi,2025-11-01 12:00:00,51,28,,,51
Jakarta,2025-11-01 12:22:44,102,38,35.4,35.9,102
Depok,2025-11-01 12:22:40,93,34,37.05,35.48,93
Bogor,2025-11-01 12:00:00,3,12,,,55
Tangerang,2025-11-01 11:00:00,61,46,,,61
Bekasi,2025-11-01 12:00:00,51,28,,,51
Jakarta,2025-11-01 12:22:44,102,38,35.4,35.9,102
Depok,2025-11-01 12:22:40,93,34,37.05,35.48,93
Bogor,2025-11-01 12:00:00,3,12,,,55
Tangerang,2025-11-01 11:00:00,61,46,,,61
Bekasi,2025-11-01 12:00:00,51,28,,,51
Jakarta,2025-11-01 12:25:44,105,39,35.43,36.2,105
Depok,2025-11-01 12:25:11,92,32,37.65,35.66,92
Bogor,2025-11-01 12:00:00,3,12,,,55
Tangerang,2025-11-01 11:00:00,61,46,,,61
Bekasi,2025-11-01 12:00:00,51,28,,,51
Jakarta,2025-11-01 12:25:44,105,39,35.43,36.2,105
Depok,2025-11-01 12:25:11,92,32,37.65,35.66,92
Bogor,2025-11-01 12:00:00,3,12,,,55
Tangerang,2025-11-01 11:00:00,61,46,,,61
Bekasi,2025-11-01 12:00:00,51,28,,,51
Jakarta,2025-11-01 12:25:44,105,39,35.43,36.2,105
Depok,2025-11-01 12:28:25,89,28,35.77,35.72,89
Bogor,2025-11-01 12:00:00,3,12,,,55
Tangerang,2025-11-01 11:00:00,61,46,,,61
Bekasi,2025-11-01 12:00:00,51,28,,,51
