city,time,pm25,pm10,humidity,temp,aqi
Jakarta,2025-11-07 23:59:18,64,17,57.32,28.5,64
Depok,2025-11-07 23:59:08,62,16,60.97,27.4,62
Bogor,2025-11-07 23:00:00,7,11,,,55
Tangerang,2025-11-07 23:00:00,49,36,,,49
Bekasi,2025-11-07 23:00:00,4,14,,,14
Jakarta,2025-11-08 00:00:43,91,31,57.33,28.5,91
Depok,2025-11-08 00:01:14,57,17,60.99,27.43,57
Bogor,2025-11-07 23:00:00,7,11,,,55
Tangerang,2025-11-07 23:00:00,49,36,,,49
Bekasi,2025-11-07 23:00:00,4,14,,,14
Jakarta,2025-11-08 00:00:43,91,31,57.33,28.5,91
Depok,2025-11-08 00:01:14,57,17,60.99,27.43,57
Bogor,2025-11-07 23:00:00,7,11,,,55
Tangerang,2025-11-07 23:00:00,49,36,,,49
Bekasi,2025-11-07 23:00:00,4,14,,,14
Jakarta,2025-11-08 00:02:57,63,17,57.22,28.6,63
Depok,2025-11-08 00:03:21,39,13,61,27.4,39
Bogor,2025-11-07 23:00:00,7,11,,,55
Tangerang,2025-11-07 23:00:00,49,36,,,49
Bekasi,2025-11-07 23:00:00,4,14,,,14
Jakarta,2025-11-08 00:04:04,51,12,57.08,28.6,51
Depok,2025-11-08 00:03:21,39,13,61,27.4,39
Bogor,2025-11-07 23:00:00,7,11,,,55
Tangerang,2025-11-07 23:00:00,49,36,,,49
Bekasi,2025-11-07 23:00:00,4,14,,,14
Jakarta,2025-11-08 00:05:15,59,15,56.92,28.6,59
Depok,2025-11-08 00:04:26,44,12,61.07,27.4,44
Bogor,2025-11-07 23:00:00,7,11,,,55
Tangerang,2025-11-07 23:00:00,49,36,,,49
Bekasi,2025-11-07 23:00:00,4,14,,,14
Jakarta,2025-11-08 00:05:15,59,15,56.92,28.6,59
Depok,2025-11-08 00:05:29,51,12,61.02,27.4,51
Bogor,2025-11-08 00:00:00,8,12,,,55
Tangerang,2025-11-08 00:00:00,49,36,,,49
Bekasi,2025-11-08 00:00:00,4,14,,,14
Jakarta,2025-11-08 00:06:30,35,8,56.82,28.6,35
Depok,2025-11-08 00:06:32,28,7,61.09,27.43,28
Bogor,2025-11-08 00:00:00,8,12,,,55
Tangerang,2025-11-08 00:00:00,49,36,,,49
Bekasi,2025-11-08 00:00:00,4,14,,,14
Jakarta,2025-11-08 00:08:47,57,14,56.72,28.6,57
