city,time,pm25,pm10,humidity,temp,aqi
Jakarta,2025-11-19 23:58:23,60,16,56.91,27.75,60
Depok,2025-11-19 23:58:29,110,43,57.72,27.8,110
Bogor,2025-11-19 23:00:00,4,14,,,55
Tangerang,2025-11-19 23:00:00,57,43,,,57
Bekasi,2025-11-19 23:00:00,34,24,,,34
Jakarta,2025-11-19 23:58:23,60,16,56.91,27.75,60
Depok,2025-11-19 23:58:29,110,43,57.72,27.8,110
Bogor,2025-11-19 23:00:00,4,14,,,55
Tangerang,2025-11-19 23:00:00,57,43,,,57
Bekasi,2025-11-19 23:00:00,34,24,,,34
Jakarta,2025-11-20 00:00:23,63,17,56.81,27.8,63
Depok,2025-11-20 00:00:29,110,42,57.58,27.8,110
Bogor,2025-11-19 23:00:00,4,14,,,55
Tangerang,2025-11-19 23:00:00,57,43,,,57
Bekasi,2025-11-19 23:00:00,34,24,,,34
Jakarta,2025-11-20 00:01:23,68,19,56.86,27.8,68
Depok,2025-11-20 00:01:29,110,43,57.7,27.8,110
Bogor,2025-11-20 00:00:00,4,14,,,55
Tangerang,2025-11-20 00:00:00,56,43,,,56
Bekasi,2025-11-20 00:00:00,33,23,,,33
Jakarta,2025-11-20 00:03:23,64,18,56.71,27.82,64
Depok,2025-11-20 00:02:35,113,45,57.48,27.8,113
Bogor,2025-11-20 00:00:00,4,14,,,55
Tangerang,2025-11-20 00:00:00,56,43,,,56
Bekasi,2025-11-20 00:00:00,33,23,,,33
Jakarta,2025-11-20 00:04:23,55,13,56.62,27.8,55
Depok,2025-11-20 00:04:50,123,50,57.6,27.8,123
Bogor,2025-11-20 00:00:00,4,14,,,55
Tangerang,2025-11-20 00:00:00,56,43,,,56
Bekasi,2025-11-20 00:00:00,33,23,,,33
Jakarta,2025-11-20 00:05:24,57,15,56.71,27.8,57
Depok,2025-11-20 00:05:50,131,53,57.68,27.8,131
Bogor,2025-11-20 00:00:00,4,14,,,55
Tangerang,2025-11-20 00:00:00,56,43,,,56
Bekasi,2025-11-20 00:00:00,33,23,,,33
Jakarta,2025-11-20 00:06:23,52,12,56.66,27.8,52
Depok,2025-11-20 00:06:50,153,59,57.63,27.8,153
Bogor,2025-11-20 00:00:00,4,14,,,55
Tangerang,2025-11-20 00:00:00,56,43,,,56
Bekasi,2025-11-20 00:00:00,33,23,,,33
Jakarta,2025-11-20 00:07:23,58,14,56.61,27.85,58
Depok,2025-11-20 00:07:50,154,59,57.77,27.8,154
Bogor,2025-11-20 00:00:00,4,14,,,55
Tangerang,2025-11-20 00:00:00,56,43,,,56
Bekasi,2025-11-20 00:00:00,33,23,,,33
Jakarta,2025-11-20 00:08:23,65,19,56.61,27.9,65
Depok,2025-11-20 00:08:50,155,60,57.62,27.8,155
Bogor,2025-11-20 00:00:00,4,14,,,55
Tangerang,2025-11-20 00:00:00,56,43,,,56
Bekasi,2025-11-20 00:00:00,33,23,,,33
Jakarta,2025-11-20 00:09:23,55,14,56.47,27.9,55
Depok,2025-11-20 00:09:50,151,57,57.65,27.8,151
Bogor,2025-11-20 00:00:00,4,14,,,55
Tangerang,2025-11-20 00:00:00,56,43,,,56
Bekasi,2025-11-20 00:00:00,33,23,,,33
Jakarta,2025-11-20 00:11:23,61,17,56.37,27.9,61
Depok,2025-11-20 00:11:50,157,61,57.6,27.75,157
Bogor,2025-11-20 00:00:00,4,14,,,55
Tangerang,2025-11-20 00:00:00,56,43,,,56
Bekasi,2025-11-20 00:00:00,33,23,,,33
Jakarta,2025-11-20 00:12:23,59,15,56.31,27.95,59
Depok,2025-11-20 00:12:50,159,62,57.73,27.7,159
Bogor,2025-11-20 00:00:00,4,14,,,55
Tangerang,2025-11-20 00:00:00,56,43,,,56
Bekasi,2025-11-20 00:00:00,33,23,,,33
Jakarta,2025-11-20 00:13:23,62,16,56.24,28,62
Depok,2025-11-20 00:12:50,159,62,57.73,27.7,159
Bogor,2025-11-20 00:00:00,4,14,,,55
Tangerang,2025-11-20 00:00:00,56,43,,,56
Bekasi,2025-11-20 00:00:00,33,23,,,33
Jakarta,2025-11-20 00:14:23,63,18,56.31,28,63
Depok,2025-11-20 00:12:50,159,62,57.73,27.7,159
Bogor,2025-11-20 00:00:00,4,14,,,55
Tangerang,2025-11-20 00:00:00,56,43,,,56
Bekasi,2025-11-20 00:00:00,33,23,,,33
Jakarta,2025-11-20 00:16:23,62,16,56.21,28,62
Depok,2025-11-20 00:16:25,174,76,58.02,27.57,174
Bogor,2025-11-20 00:00:00,4,14,,,55
Tangerang,2025-11-20 00:00:00,56,43,,,56
Bekasi,2025-11-20 00:00:00,33,23,,,33
Jakarta,2025-11-20 00:16:23,62,16,56.21,28,62
Depok,2025-11-20 00:16:25,174,76,58.02,27.57,174
Bogor,2025-11-20 00:00:00,4,14,,,55
Tangerang,2025-11-20 00:00:00,56,43,,,56
Bekasi,2025-11-20 00:00:00,33,23,,,33
Jakarta,2025-11-20 00:18:23,58,16,56.19,28,58
Depok,2025-11-20 00:18:25,155,60,58.08,27.5,155
Bogor,2025-11-20 00:00:00,4,14,,,55
Tangerang,2025-11-20 00:00:00,56,43,,,56
Bekasi,2025-11-20 00:00:00,33,23,,,33
Jakarta,2025-11-20 00:20:23,62,16,56.11,28,62
Depok,2025-11-20 00:20:25,118,46,58.03,27.5,118
Bogor,2025-11-20 00:00:00,4,14,,,55
Tangerang,2025-11-20 00:00:00,56,43,,,56
Bekasi,2025-11-20 00:00:00,33,23,,,33
Jakarta,2025-11-20 00:20:23,62,16,56.11,28,62
Depok,2025-11-20 00:20:25,118,46,58.03,27.5,118
Bogor,2025-11-20 00:00:00,4,14,,,55
Tangerang,2025-11-20 00:00:00,56,43,,,56
Bekasi,2025-11-20 00:00:00,33,23,,,33
Jakarta,2025-11-20 00:22:23,57,14,56.12,28,57
Depok,2025-11-20 00:22:27,123,50,58.05,27.5,123
Bogor,2025-11-20 00:00:00,4,14,,,55
Tangerang,2025-11-20 00:00:00,56,43,,,56
Bekasi,2025-11-20 00:00:00,33,23,,,33
Jakarta,2025-11-20 00:22:23,57,14,56.12,28,57
Depok,2025-11-20 00:22:27,123,50,58.05,27.5,123
Bogor,2025-11-20 00:00:00,4,14,,,55
Tangerang,2025-11-20 00:00:00,56,43,,,56
Bekasi,2025-11-20 00:00:00,33,23,,,33
Jakarta,2025-11-20 00:24:23,65,18,56.31,28,65
Depok,2025-11-20 00:24:25,88,31,58.18,27.5,88
Bogor,2025-11-20 00:00:00,4,14,,,55
Tangerang,2025-11-20 00:00:00,56,43,,,56
Bekasi,2025-11-20 00:00:00,33,23,,,33
Jakarta,2025-11-20 00:25:23,65,18,56.29,28,65
Depok,2025-11-20 00:24:25,88,31,58.18,27.5,88
Bogor,2025-11-20 00:00:00,4,14,,,55
Tangerang,2025-11-20 00:00:00,56,43,,,56
Bekasi,2025-11-20 00:00:00,33,23,,,33
Jakarta,2025-11-20 00:26:23,66,18,56.31,28,66
Depok,2025-11-20 00:24:25,88,31,58.18,27.5,88
Bogor,2025-11-20 00:00:00,4,14,,,55
Tangerang,2025-11-20 00:00:00,56,43,,,56
Bekasi,2025-11-20 00:00:00,33,23,,,33
Jakarta,2025-11-20 00:27:23,68,19,56.39,27.95,68
Depok,2025-11-20 00:24:25,88,31,58.18,27.5,88
Bogor,2025-11-20 00:00:00,4,14,,,55
Tangerang,2025-11-20 00:00:00,56,43,,,56
Bekasi,2025-11-20 00:00:00,33,23,,,33
Jakarta,2025-11-20 00:29:23,69,19,56.47,27.98,69
Depok,2025-11-20 00:24:25,88,31,58.18,27.5,88
Bogor,2025-11-20 00:00:00,4,14,,,55
Tangerang,2025-11-20 00:00:00,56,43,,,56
Bekasi,2025-11-20 00:00:00,33,23,,,33
