city,time,pm25,pm10,humidity,temp,aqi
Jakarta,2025-12-17 23:58:04,29,6,67.92,25.42,29
Depok,2025-12-17 23:58:36,15,3,64.48,26.4,15
Bogor,2025-12-17 23:00:00,3,6,,,6
Tangerang,2025-12-17 23:00:00,22,17,,,22
Bekasi,2025-12-17 23:00:00,1,7,,,14
Jakarta,2025-12-18 00:00:04,30,7,68.03,25.4,30
Depok,2025-12-18 00:00:36,17,4,64.4,26.4,17
Bogor,2025-12-17 23:00:00,3,6,,,6
Tangerang,2025-12-17 23:00:00,22,17,,,22
Bekasi,2025-12-17 23:00:00,1,7,,,14
Jakarta,2025-12-18 00:02:04,39,9,68.1,25.4,39
Depok,2025-12-18 00:02:36,16,3,64.43,26.4,16
Bogor,2025-12-17 23:00:00,3,6,,,6
Tangerang,2025-12-17 23:00:00,22,17,,,22
Bekasi,2025-12-17 23:00:00,1,7,,,14
Jakarta,2025-12-18 00:03:04,26,6,68.12,25.4,26
Depok,2025-12-18 00:03:36,14,4,64.37,26.4,14
Bogor,2025-12-17 23:00:00,3,6,,,6
Tangerang,2025-12-17 23:00:00,22,17,,,22
Bekasi,2025-12-17 23:00:00,1,7,,,14
Jakarta,2025-12-18 00:04:05,29,6,68.19,25.4,29
Depok,2025-12-18 00:04:36,15,5,64.4,26.4,15
Bogor,2025-12-17 23:00:00,3,6,,,6
Tangerang,2025-12-17 23:00:00,22,17,,,22
Bekasi,2025-12-17 23:00:00,1,7,,,14
Jakarta,2025-12-18 00:05:04,28,6,68.15,25.4,28
Depok,2025-12-18 00:05:36,19,5,64.22,26.45,19
Bogor,2025-12-17 23:00:00,3,6,,,6
Tangerang,2025-12-17 23:00:00,22,17,,,22
Bekasi,2025-12-17 23:00:00,1,7,,,14
Jakarta,2025-12-18 00:06:04,19,4,68.1,25.4,19
Depok,2025-12-18 00:06:36,16,4,64.22,26.47,16
Bogor,2025-12-17 23:00:00,3,6,,,6
Tangerang,2025-12-17 23:00:00,22,17,,,22
Bekasi,2025-12-17 23:00:00,1,7,,,14
Jakarta,2025-12-18 00:07:04,28,6,68.1,25.4,28
Depok,2025-12-18 00:07:36,15,4,64.05,26.45,15
Bogor,2025-12-17 23:00:00,3,6,,,6
Tangerang,2025-12-17 23:00:00,22,17,,,22
Bekasi,2025-12-17 23:00:00,1,7,,,14
Jakarta,2025-12-18 00:08:04,29,7,68.17,25.4,29
Depok,2025-12-18 00:08:37,15,4,64.15,26.4,15
Bogor,2025-12-18 00:00:00,3,6,,,6
Tangerang,2025-12-18 00:00:00,22,17,,,22
Bekasi,2025-12-18 00:00:00,1,7,,,14
Jakarta,2025-12-18 00:10:04,25,5,68.03,25.4,25
Depok,2025-12-18 00:10:36,13,3,64.33,26.4,13
Bogor,2025-12-18 00:00:00,3,6,,,6
Tangerang,2025-12-18 00:00:00,22,17,,,22
Bekasi,2025-12-18 00:00:00,1,7,,,14
Jakarta,2025-12-18 00:11:04,24,5,67.98,25.4,24
Depok,2025-12-18 00:11:36,14,4,64.18,26.42,14
Bogor,2025-12-18 00:00:00,3,6,,,6
Tangerang,2025-12-18 00:00:00,22,17,,,22
Bekasi,2025-12-18 00:00:00,1,7,,,14
Jakarta,2025-12-18 00:12:04,24,5,67.87,25.4,24
Depok,2025-12-18 00:12:36,13,3,64.23,26.4,13
Bogor,2025-12-18 00:00:00,3,6,,,6
Tangerang,2025-12-18 00:00:00,22,17,,,22
Bekasi,2025-12-18 00:00:00,1,7,,,14
Jakarta,2025-12-18 00:14:04,28,6,68,25.4,28
Depok,2025-12-18 00:14:38,10,4,64.15,26.4,10
Bogor,2025-12-18 00:00:00,3,6,,,6
Tangerang,2025-12-18 00:00:00,22,17,,,22
Bekasi,2025-12-18 00:00:00,1,7,,,14
Jakarta,2025-12-18 00:14:04,28,6,68,25.4,28
Depok,2025-12-18 00:14:38,10,4,64.15,26.4,10
Bogor,2025-12-18 00:00:00,3,6,,,6
Tangerang,2025-12-18 00:00:00,22,17,,,22
Bekasi,2025-12-18 00:00:00,1,7,,,14
Jakarta,2025-12-18 00:16:04,29,7,67.9,25.33,29
Depok,2025-12-18 00:16:36,13,4,64.28,26.4,13
Bogor,2025-12-18 00:00:00,3,6,,,6
Tangerang,2025-12-18 00:00:00,22,17,,,22
Bekasi,2025-12-18 00:00:00,1,7,,,14
Jakarta,2025-12-18 00:17:04,20,4,68,25.38,20
Depok,2025-12-18 00:17:36,11,3,63.9,26.47,11
Bogor,2025-12-18 00:00:00,3,6,,,6
Tangerang,2025-12-18 00:00:00,22,17,,,22
Bekasi,2025-12-18 00:00:00,1,7,,,14
Jakarta,2025-12-18 00:19:05,16,3,67.8,25.4,16
Depok,2025-12-18 00:19:36,13,3,63.6,26.53,13
Bogor,2025-12-18 00:00:00,3,6,,,6
Tangerang,2025-12-18 00:00:00,22,17,,,22
Bekasi,2025-12-18 00:00:00,1,7,,,14
Jakarta,2025-12-18 00:20:05,24,6,67.9,25.4,24
Depok,2025-12-18 00:20:36,10,3,63.62,26.6,10
Bogor,2025-12-18 00:00:00,3,6,,,6
Tangerang,2025-12-18 00:00:00,22,17,,,22
Bekasi,2025-12-18 00:00:00,1,7,,,14
Jakarta,2025-12-18 00:21:06,13,3,67.82,25.4,13
Depok,2025-12-18 00:21:36,6,2,63.47,26.6,6
Bogor,2025-12-18 00:00:00,3,6,,,6
Tangerang,2025-12-18 00:00:00,22,17,,,22
Bekasi,2025-12-18 00:00:00,1,7,,,14
Jakarta,2025-12-18 00:22:16,22,5,67.8,25.4,22
Depok,2025-12-18 00:22:36,15,3,63.47,26.6,15
Bogor,2025-12-18 00:00:00,3,6,,,6
Tangerang,2025-12-18 00:00:00,22,17,,,22
Bekasi,2025-12-18 00:00:00,1,7,,,14
Jakarta,2025-12-18 00:22:16,22,5,67.8,25.42,22
Depok,2025-12-18 00:23:36,10,4,63.4,26.6,10
Bogor,2025-12-18 00:00:00,3,6,,,6
Tangerang,2025-12-18 00:00:00,22,17,,,22
Bekasi,2025-12-18 00:00:00,1,7,,,14
Jakarta,2025-12-18 00:24:05,22,5,67.69,25.42,22
Depok,2025-12-18 00:24:36,10,2,63.3,26.6,10
Bogor,2025-12-18 00:00:00,3,6,,,6
Tangerang,2025-12-18 00:00:00,22,17,,,22
Bekasi,2025-12-18 00:00:00,1,7,,,14
Jakarta,2025-12-18 00:25:05,13,3,67.6,25.47,13
Depok,2025-12-18 00:24:36,10,2,63.3,26.6,10
Bogor,2025-12-18 00:00:00,3,6,,,6
Tangerang,2025-12-18 00:00:00,22,17,,,22
Bekasi,2025-12-18 00:00:00,1,7,,,14
Jakarta,2025-12-18 00:26:05,23,5,67.6,25.48,23
Depok,2025-12-18 00:26:06,10,3,63.38,26.6,10
Bogor,2025-12-18 00:00:00,3,6,,,6
Tangerang,2025-12-18 00:00:00,22,17,,,22
Bekasi,2025-12-18 00:00:00,1,7,,,14
Jakarta,2025-12-18 00:28:05,32,7,67.6,25.5,32
Depok,2025-12-18 00:28:06,8,4,63.4,26.6,8
Bogor,2025-12-18 00:00:00,3,6,,,6
Tangerang,2025-12-18 00:00:00,22,17,,,22
Bekasi,2025-12-18 00:00:00,1,7,,,14
Jakarta,2025-12-18 00:30:05,18,4,67.6,25.5,18
Depok,2025-12-18 00:30:06,11,3,63.58,26.6,11
Bogor,2025-12-18 00:00:00,3,6,,,6
Tangerang,2025-12-18 00:00:00,22,17,,,22
Bekasi,2025-12-18 00:00:00,1,7,,,14
Jakarta,2025-12-18 00:30:05,18,4,67.6,25.5,18
Depok,2025-12-18 00:30:06,11,3,63.58,26.6,11
Bogor,2025-12-18 00:00:00,3,6,,,6
Tangerang,2025-12-18 00:00:00,22,17,,,22
Bekasi,2025-12-18 00:00:00,1,7,,,14
Jakarta,2025-12-18 00:32:05,26,6,67.5,25.5,26
Depok,2025-12-18 00:32:06,10,2,63.47,26.6,10
Bogor,2025-12-18 00:00:00,3,6,,,6
Tangerang,2025-12-18 00:00:00,22,17,,,22
Bekasi,2025-12-18 00:00:00,1,7,,,14
Jakarta,2025-12-18 00:32:05,26,6,67.5,25.5,26
Depok,2025-12-18 00:32:06,10,2,63.47,26.6,10
Bogor,2025-12-18 00:00:00,3,6,,,6
Tangerang,2025-12-18 00:00:00,22,17,,,22
Bekasi,2025-12-18 00:00:00,1,7,,,14
Jakarta,2025-12-18 00:34:05,31,7,67.6,25.5,31
Depok,2025-12-18 00:34:06,8,2,63.45,26.6,8
Bogor,2025-12-18 00:00:00,3,6,,,6
Tangerang,2025-12-18 00:00:00,22,17,,,22
Bekasi,2025-12-18 00:00:00,1,7,,,14
Jakarta,2025-12-18 00:34:05,31,7,67.6,25.5,31
Depok,2025-12-18 00:36:41,15,5,63.55,26.6,15
Bogor,2025-12-18 00:00:00,3,6,,,6
Tangerang,2025-12-18 00:00:00,22,17,,,22
Bekasi,2025-12-18 00:00:00,1,7,,,14
Jakarta,2025-12-18 00:36:05,24,5,67.6,25.52,24
Depok,2025-12-18 00:36:41,15,5,63.55,26.6,15
Bogor,2025-12-18 00:00:00,3,6,,,6
Tangerang,2025-12-18 00:00:00,22,17,,,22
Bekasi,2025-12-18 00:00:00,1,7,,,14
