city,time,pm25,pm10,humidity,temp,aqi
Jakarta,2025-12-09 13:23:41,90,29,37.93,34,-
Depok,2025-12-16 23:58:15,52,19,69.3,24.9,52
Bogor,2025-12-16 23:00:00,2,5,,,5
Tangerang,2025-12-16 23:00:00,21,18,,,21
Bekasi,2025-12-16 23:00:00,2,9,,,13
Jakarta,2025-12-09 13:23:41,90,29,37.93,34,-
Depok,2025-12-16 23:59:15,53,16,69.12,24.9,53
Bogor,2025-12-16 23:00:00,2,5,,,5
Tangerang,2025-12-16 23:00:00,21,18,,,21
Bekasi,2025-12-16 23:00:00,2,9,,,13
Jakarta,2025-12-09 13:23:41,90,29,37.93,34,-
Depok,2025-12-16 23:59:15,53,16,69.12,24.9,53
Bogor,2025-12-16 23:00:00,2,5,,,5
Tangerang,2025-12-16 23:00:00,21,18,,,21
Bekasi,2025-12-16 23:00:00,2,9,,,13
Jakarta,2025-12-09 13:23:41,90,29,37.93,34,-
Depok,2025-12-16 23:59:15,53,16,69.12,24.9,53
Bogor,2025-12-16 23:00:00,2,5,,,5
Tangerang,2025-12-16 23:00:00,21,18,,,21
Bekasi,2025-12-16 23:00:00,2,9,,,13
Jakarta,2025-12-09 13:23:41,90,29,37.93,34,-
Depok,2025-12-16 23:59:15,53,16,69.12,24.9,53
Bogor,2025-12-16 23:00:00,2,5,,,5
Tangerang,2025-12-16 23:00:00,21,18,,,21
Bekasi,2025-12-16 23:00:00,2,9,,,13
Jakarta,2025-12-09 13:23:41,90,29,37.93,34,-
Depok,2025-12-16 23:59:15,53,16,69.12,24.9,53
Bogor,2025-12-16 23:00:00,2,5,,,5
Tangerang,2025-12-16 23:00:00,21,18,,,21
Bekasi,2025-12-16 23:00:00,2,9,,,13
Jakarta,2025-12-09 13:23:41,90,29,37.93,34,-
Depok,2025-12-16 23:59:15,53,16,69.12,24.9,53
Bogor,2025-12-16 23:00:00,2,5,,,5
Tangerang,2025-12-16 23:00:00,21,18,,,21
Bekasi,2025-12-16 23:00:00,2,9,,,13
Jakarta,2025-12-09 13:23:41,90,29,37.93,34,-
Depok,2025-12-17 00:07:41,80,25,68.35,25.17,80
Bogor,2025-12-16 23:00:00,2,5,,,5
Tangerang,2025-12-16 23:00:00,21,18,,,21
Bekasi,2025-12-16 23:00:00,2,9,,,13
Jakarta,2025-12-09 13:23:41,90,29,37.93,34,-
Depok,2025-12-17 00:07:41,80,25,68.35,25.17,80
Bogor,2025-12-16 23:00:00,2,5,,,5
Tangerang,2025-12-16 23:00:00,21,18,,,21
Bekasi,2025-12-16 23:00:00,2,9,,,13
Jakarta,2025-12-09 13:23:41,90,29,37.93,34,-
Depok,2025-12-17 00:07:41,80,25,68.35,25.17,80
Bogor,2025-12-17 00:00:00,2,5,,,5
Tangerang,2025-12-17 00:00:00,20,17,,,20
Bekasi,2025-12-17 00:00:00,2,9,,,13
Jakarta,2025-12-09 13:23:41,90,29,37.93,34,-
Depok,2025-12-17 00:10:27,84,30,67.68,25.32,84
Bogor,2025-12-17 00:00:00,2,5,,,5
Tangerang,2025-12-17 00:00:00,20,17,,,20
Bekasi,2025-12-17 00:00:00,2,9,,,13
Jakarta,2025-12-09 13:23:41,90,29,37.93,34,-
Depok,2025-12-17 00:10:27,84,30,67.68,25.32,84
Bogor,2025-12-17 00:00:00,2,5,,,5
Tangerang,2025-12-17 00:00:00,20,17,,,20
Bekasi,2025-12-17 00:00:00,2,9,,,13
Jakarta,2025-12-09 13:23:41,90,29,37.93,34,-
Depok,2025-12-17 00:12:12,81,27,67.53,25.4,81
Bogor,2025-12-17 00:00:00,2,5,,,5
Tangerang,2025-12-17 00:00:00,20,17,,,20
Bekasi,2025-12-17 00:00:00,2,9,,,13
Jakarta,2025-12-09 13:23:41,90,29,37.93,34,-
Depok,2025-12-17 00:14:39,85,27,67.08,25.5,85
Bogor,2025-12-17 00:00:00,2,5,,,5
Tangerang,2025-12-17 00:00:00,20,17,,,20
Bekasi,2025-12-17 00:00:00,2,9,,,13
Jakarta,2025-12-09 13:23:41,90,29,37.93,34,-
Depok,2025-12-17 00:15:40,79,24,66.94,25.58,79
Bogor,2025-12-17 00:00:00,2,5,,,5
Tangerang,2025-12-17 00:00:00,20,17,,,20
Bekasi,2025-12-17 00:00:00,2,9,,,13
Jakarta,2025-12-09 13:23:41,90,29,37.93,34,-
Depok,2025-12-17 00:17:39,79,25,66.53,25.7,79
Bogor,2025-12-17 00:00:00,2,5,,,5
Tangerang,2025-12-17 00:00:00,20,17,,,20
Bekasi,2025-12-17 00:00:00,2,9,,,13
Jakarta,2025-12-09 13:23:41,90,29,37.93,34,-
Depok,2025-12-17 00:17:39,79,25,66.53,25.7,79
Bogor,2025-12-17 00:00:00,2,5,,,5
Tangerang,2025-12-17 00:00:00,20,17,,,20
Bekasi,2025-12-17 00:00:00,2,9,,,13
Jakarta,2025-12-09 13:23:41,90,29,37.93,34,-
Depok,2025-12-17 00:19:41,65,20,66.23,25.72,65
Bogor,2025-12-17 00:00:00,2,5,,,5
Tangerang,2025-12-17 00:00:00,20,17,,,20
Bekasi,2025-12-17 00:00:00,2,9,,,13
Jakarta,2025-12-09 13:23:41,90,29,37.93,34,-
Depok,2025-12-17 00:19:41,65,20,66.23,25.72,65
Bogor,2025-12-17 00:00:00,2,5,,,5
Tangerang,2025-12-17 00:00:00,20,17,,,20
Bekasi,2025-12-17 00:00:00,2,9,,,13
Jakarta,2025-12-09 13:23:41,90,29,37.93,34,-
Depok,2025-12-17 00:20:40,67,19,66.18,25.8,67
Bogor,2025-12-17 00:00:00,2,5,,,5
Tangerang,2025-12-17 00:00:00,20,17,,,20
Bekasi,2025-12-17 00:00:00,2,9,,,13
Jakarta,2025-12-09 13:23:41,90,29,37.93,34,-
Depok,2025-12-17 00:23:10,65,20,65.69,25.9,65
Bogor,2025-12-17 00:00:00,2,5,,,5
Tangerang,2025-12-17 00:00:00,20,17,,,20
Bekasi,2025-12-17 00:00:00,2,9,,,13
Jakarta,2025-12-09 13:23:41,90,29,37.93,34,-
Depok,2025-12-17 00:24:10,63,19,65.76,25.9,63
Bogor,2025-12-17 00:00:00,2,5,,,5
Tangerang,2025-12-17 00:00:00,20,17,,,20
Bekasi,2025-12-17 00:00:00,2,9,,,13
Jakarta,2025-12-09 13:23:41,90,29,37.93,34,-
Depok,2025-12-17 00:25:40,66,18,65.85,25.93,66
Bogor,2025-12-17 00:00:00,2,5,,,5
Tangerang,2025-12-17 00:00:00,20,17,,,20
Bekasi,2025-12-17 00:00:00,2,9,,,13
Jakarta,2025-12-09 13:23:41,90,29,37.93,34,-
Depok,2025-12-17 00:25:40,66,18,65.85,25.93,66
Bogor,2025-12-17 00:00:00,2,5,,,5
Tangerang,2025-12-17 00:00:00,20,17,,,20
Bekasi,2025-12-17 00:00:00,2,9,,,13
Jakarta,2025-12-09 13:23:41,90,29,37.93,34,-
Depok,2025-12-17 00:25:40,66,18,65.85,25.93,66
Bogor,2025-12-17 00:00:00,2,5,,,5
Tangerang,2025-12-17 00:00:00,20,17,,,20
Bekasi,2025-12-17 00:00:00,2,9,,,13
Jakarta,2025-12-09 13:23:41,90,29,37.93,34,-
Depok,2025-12-17 00:25:40,66,18,65.85,25.93,66
Bogor,2025-12-17 00:00:00,2,5,,,5
Tangerang,2025-12-17 00:00:00,20,17,,,20
Bekasi,2025-12-17 00:00:00,2,9,,,13
