city,time,pm25,pm10,humidity,temp,aqi
Jakarta,2025-11-14 23:57:49,60,16,53.1,28,60
Depok,2025-11-14 23:58:06,119,50,52.52,28.4,119
Bogor,2025-11-14 23:00:00,0,12,,,56
Tangerang,2025-11-14 23:00:00,24,21,,,24
Bekasi,2025-11-14 23:00:00,1,11,,,11
Jakarta,2025-11-14 23:58:48,65,17,53.1,28,65
Depok,2025-11-14 23:59:06,120,51,52.83,28.4,120
Bogor,2025-11-14 23:00:00,0,12,,,56
Tangerang,2025-11-14 23:00:00,24,21,,,24
Bekasi,2025-11-14 23:00:00,1,11,,,11
Jakarta,2025-11-14 23:59:48,69,19,53.17,28,69
Depok,2025-11-15 00:00:06,118,47,52.68,28.4,118
Bogor,2025-11-14 23:00:00,0,12,,,56
Tangerang,2025-11-14 23:00:00,24,21,,,24
Bekasi,2025-11-14 23:00:00,1,11,,,11
Jakarta,2025-11-15 00:00:48,72,21,53.14,28,72
Depok,2025-11-15 00:02:06,115,46,52.72,28.4,115
Bogor,2025-11-14 23:00:00,0,12,,,56
Tangerang,2025-11-14 23:00:00,24,21,,,24
Bekasi,2025-11-14 23:00:00,1,11,,,11
Jakarta,2025-11-15 00:03:50,61,16,52.8,28.1,61
Depok,2025-11-15 00:04:06,116,47,52.8,28.37,116
Bogor,2025-11-14 23:00:00,0,12,,,56
Tangerang,2025-11-14 23:00:00,24,21,,,24
Bekasi,2025-11-14 23:00:00,1,11,,,11
Jakarta,2025-11-15 00:03:50,61,16,52.8,28.1,61
Depok,2025-11-15 00:04:06,116,47,52.8,28.37,116
Bogor,2025-11-14 23:00:00,0,12,,,56
Tangerang,2025-11-14 23:00:00,24,21,,,24
Bekasi,2025-11-14 23:00:00,1,11,,,11
Jakarta,2025-11-15 00:05:52,67,19,52.74,28.1,67
Depok,2025-11-15 00:06:06,116,47,53.07,28.3,116
Bogor,2025-11-14 23:00:00,0,12,,,56
Tangerang,2025-11-14 23:00:00,24,21,,,24
Bekasi,2025-11-14 23:00:00,1,11,,,11
Jakarta,2025-11-15 00:05:52,67,19,52.74,28.1,67
Depok,2025-11-15 00:06:06,116,47,53.07,28.3,116
Bogor,2025-11-14 23:00:00,0,12,,,56
Tangerang,2025-11-14 23:00:00,24,21,,,24
Bekasi,2025-11-14 23:00:00,1,11,,,11
Jakarta,2025-11-15 00:07:50,63,16,52.55,28.18,63
Depok,2025-11-15 00:08:06,114,46,53.22,28.3,114
Bogor,2025-11-15 00:00:00,0,11,,,56
Tangerang,2025-11-15 00:00:00,25,22,,,25
Bekasi,2025-11-15 00:00:00,2,12,,,12
