city,time,pm25,pm10,humidity,temp,aqi
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-25 23:57:56,148,57,55.1,27.82,148
Bogor,2025-11-25 23:00:00,11,13,,,55
Tangerang,2025-11-25 23:00:00,43,31,,,43
Bekasi,2025-11-25 23:00:00,17,21,,,21
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-25 23:59:27,150,58,54.97,27.87,150
Bogor,2025-11-25 23:00:00,11,13,,,55
Tangerang,2025-11-25 23:00:00,43,31,,,43
Bekasi,2025-11-25 23:00:00,17,21,,,21
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-26 00:01:27,153,59,55.03,27.8,153
Bogor,2025-11-25 23:00:00,11,13,,,55
Tangerang,2025-11-25 23:00:00,43,31,,,43
Bekasi,2025-11-25 23:00:00,17,21,,,21
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-26 00:01:27,153,59,55.03,27.8,153
Bogor,2025-11-25 23:00:00,11,13,,,55
Tangerang,2025-11-25 23:00:00,43,31,,,43
Bekasi,2025-11-25 23:00:00,17,21,,,21
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-26 00:03:39,168,71,55.08,27.9,168
Bogor,2025-11-25 23:00:00,11,13,,,55
Tangerang,2025-11-25 23:00:00,43,31,,,43
Bekasi,2025-11-25 23:00:00,17,21,,,21
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-26 00:03:39,168,71,55.08,27.9,168
Bogor,2025-11-26 00:00:00,11,13,,,55
Tangerang,2025-11-26 00:00:00,43,31,,,43
Bekasi,2025-11-26 00:00:00,30,23,,,30
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-26 00:04:39,163,67,55.07,27.9,163
Bogor,2025-11-26 00:00:00,11,13,,,55
Tangerang,2025-11-26 00:00:00,43,31,,,43
Bekasi,2025-11-26 00:00:00,30,23,,,30
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-26 00:06:39,151,58,55.08,27.9,151
Bogor,2025-11-26 00:00:00,11,13,,,55
Tangerang,2025-11-26 00:00:00,43,31,,,43
Bekasi,2025-11-26 00:00:00,30,23,,,30
Jakarta,2025-11-22 19:39:18,151,57,60.82,28.5,-
Depok,2025-11-26 00:08:40,130,53,55.05,27.9,130
Bogor,2025-11-26 00:00:00,11,13,,,55
Tangerang,2025-11-26 00:00:00,43,31,,,43
Bekasi,2025-11-26 00:00:00,30,23,,,30
