city,time,pm25,pm10,humidity,temp,aqi
Jakarta,2025-11-20 23:58:32,58,14,61.42,26.3,58
Depok,2025-11-20 23:58:35,71,22,60.22,26.8,71
Bogor,2025-11-20 23:00:00,2,8,,,56
Tangerang,2025-11-20 23:00:00,33,27,,,33
Bekasi,2025-11-20 23:00:00,0,9,,,9
Jakarta,2025-11-20 23:59:33,58,15,61.39,26.32,58
Depok,2025-11-20 23:58:35,71,22,60.22,26.8,71
Bogor,2025-11-20 23:00:00,2,8,,,56
Tangerang,2025-11-20 23:00:00,33,27,,,33
Bekasi,2025-11-20 23:00:00,0,9,,,9
Jakarta,2025-11-21 00:00:32,54,13,61.19,26.4,54
Depok,2025-11-21 00:00:31,70,20,60.3,26.8,70
Bogor,2025-11-20 23:00:00,2,8,,,56
Tangerang,2025-11-20 23:00:00,33,27,,,33
Bekasi,2025-11-20 23:00:00,0,9,,,9
Jakarta,2025-11-21 00:01:32,56,14,61.21,26.37,56
Depok,2025-11-21 00:01:31,64,22,60.43,26.8,64
Bogor,2025-11-20 23:00:00,2,8,,,56
Tangerang,2025-11-20 23:00:00,33,27,,,33
Bekasi,2025-11-20 23:00:00,0,9,,,9
Jakarta,2025-11-21 00:03:32,55,13,61.61,26.3,55
Depok,2025-11-21 00:03:32,66,22,60.57,26.8,66
Bogor,2025-11-20 23:00:00,2,8,,,56
Tangerang,2025-11-20 23:00:00,33,27,,,33
Bekasi,2025-11-20 23:00:00,0,9,,,9
Jakarta,2025-11-21 00:04:32,58,15,61.61,26.3,58
Depok,2025-11-21 00:04:33,70,22,60.28,26.8,70
Bogor,2025-11-20 23:00:00,2,8,,,56
Tangerang,2025-11-20 23:00:00,33,27,,,33
Bekasi,2025-11-20 23:00:00,0,9,,,9
Jakarta,2025-11-21 00:06:33,53,13,61.56,26.3,53
Depok,2025-11-21 00:06:31,77,23,60.08,26.8,77
Bogor,2025-11-20 23:00:00,2,8,,,56
Tangerang,2025-11-20 23:00:00,33,27,,,33
Bekasi,2025-11-20 23:00:00,0,9,,,9
Jakarta,2025-11-21 00:06:33,53,13,61.56,26.3,53
Depok,2025-11-21 00:06:31,77,23,60.08,26.8,77
Bogor,2025-11-20 23:00:00,2,8,,,56
Tangerang,2025-11-20 23:00:00,33,27,,,33
Bekasi,2025-11-20 23:00:00,0,9,,,9
Jakarta,2025-11-21 00:08:33,59,15,61.51,26.37,59
