city,time,pm25,pm10,humidity,temp,aqi
Bogor,2025-11-13 00:00:00,1,12,,,55
Tangerang,2025-11-13 00:00:00,33,25,,,33
Bekasi,2025-11-13 00:00:00,3,13,,,13
Jakarta,2025-11-13 00:10:47,26,6,52.9,27.7,26
Depok,2025-11-13 00:11:20,83,27,54.48,27.8,83
Bogor,2025-11-13 00:00:00,1,12,,,55
Tangerang,2025-11-13 00:00:00,33,25,,,33
Bekasi,2025-11-13 00:00:00,3,13,,,13
Jakarta,2025-11-13 00:12:47,35,8,52.9,27.77,35
Depok,2025-11-13 00:13:20,81,30,54.63,27.8,81
Bogor,2025-11-13 00:00:00,1,12,,,55
Tangerang,2025-11-13 00:00:00,33,25,,,33
Bekasi,2025-11-13 00:00:00,3,13,,,13
Jakarta,2025-11-13 00:13:48,32,7,52.9,27.8,32
Depok,2025-11-13 00:14:20,83,26,54.73,27.77,83
Bogor,2025-11-13 00:00:00,1,12,,,55
Tangerang,2025-11-13 00:00:00,33,25,,,33
Bekasi,2025-11-13 00:00:00,3,13,,,13
Jakarta,2025-11-13 00:14:47,20,4,52.8,27.8,20
Depok,2025-11-13 00:15:20,85,32,54.82,27.78,85
Bogor,2025-11-13 00:00:00,1,12,,,55
Tangerang,2025-11-13 00:00:00,33,25,,,33
Bekasi,2025-11-13 00:00:00,3,13,,,13
Jakarta,2025-11-13 00:14:47,20,4,52.72,27.8,20
Depok,2025-11-13 00:16:20,82,30,54.93,27.78,82
Bogor,2025-11-13 00:00:00,1,12,,,55
Tangerang,2025-11-13 00:00:00,33,25,,,33
Bekasi,2025-11-13 00:00:00,3,13,,,13
Jakarta,2025-11-13 00:17:47,21,5,52.7,27.8,21
Depok,2025-11-13 00:18:20,87,30,54.97,27.7,87
Bogor,2025-11-13 00:00:00,1,12,,,55
Tangerang,2025-11-13 00:00:00,33,25,,,33
Bekasi,2025-11-13 00:00:00,3,13,,,13
Jakarta,2025-11-13 00:18:47,27,6,52.7,27.8,27
Depok,2025-11-13 00:19:20,88,32,55.02,27.7,88
Bogor,2025-11-13 00:00:00,1,12,,,55
Tangerang,2025-11-13 00:00:00,33,25,,,33
Bekasi,2025-11-13 00:00:00,3,13,,,13
Jakarta,2025-11-13 00:19:47,22,5,52.7,27.8,22
Depok,2025-11-13 00:20:20,87,28,55.03,27.7,87
Bogor,2025-11-13 00:00:00,1,12,,,55
Tangerang,2025-11-13 00:00:00,33,25,,,33
Bekasi,2025-11-13 00:00:00,3,13,,,13
Jakarta,2025-11-13 00:20:47,25,5,52.74,27.8,25
Depok,2025-11-13 00:21:20,85,29,55.12,27.7,85
Bogor,2025-11-13 00:00:00,1,12,,,55
Tangerang,2025-11-13 00:00:00,33,25,,,33
Bekasi,2025-11-13 00:00:00,3,13,,,13
Jakarta,2025-11-13 00:21:47,16,3,52.7,27.83,16
Depok,2025-11-13 00:22:20,83,31,55.2,27.7,83
Bogor,2025-11-13 00:00:00,1,12,,,55
Tangerang,2025-11-13 00:00:00,33,25,,,33
Bekasi,2025-11-13 00:00:00,3,13,,,13
Jakarta,2025-11-13 00:22:47,24,5,52.7,27.85,24
Depok,2025-11-13 00:23:20,88,30,55.17,27.7,88
Bogor,2025-11-13 00:00:00,1,12,,,55
Tangerang,2025-11-13 00:00:00,33,25,,,33
Bekasi,2025-11-13 00:00:00,3,13,,,13
Jakarta,2025-11-13 00:23:47,25,5,52.75,27.88,25
Depok,2025-11-13 00:24:20,83,27,55.2,27.7,83
Bogor,2025-11-13 00:00:00,1,12,,,55
Tangerang,2025-11-13 00:00:00,33,25,,,33
Bekasi,2025-11-13 00:00:00,3,13,,,13
Jakarta,2025-11-13 00:25:47,31,7,52.6,27.9,31
Depok,2025-11-13 00:26:20,88,32,55.3,27.7,88
Bogor,2025-11-13 00:00:00,1,12,,,55
Tangerang,2025-11-13 00:00:00,33,25,,,33
Bekasi,2025-11-13 00:00:00,3,13,,,13
Jakarta,2025-11-13 00:27:47,19,4,52.7,27.82,19
Depok,2025-11-13 00:28:21,98,40,55.35,27.68,98
Bogor,2025-11-13 00:00:00,1,12,,,55
Tangerang,2025-11-13 00:00:00,33,25,,,33
Bekasi,2025-11-13 00:00:00,3,13,,,13
Jakarta,2025-11-13 00:28:58,47,11,52.7,27.85,47
Depok,2025-11-13 00:29:20,104,41,55.33,27.7,104
Bogor,2025-11-13 00:00:00,1,12,,,55
Tangerang,2025-11-13 00:00:00,33,25,,,33
Bekasi,2025-11-13 00:00:00,3,13,,,13
Jakarta,2025-11-13 00:29:47,20,4,52.7,27.9,20
Depok,2025-11-13 00:30:20,107,44,55.38,27.7,107
Bogor,2025-11-13 00:00:00,1,12,,,55
Tangerang,2025-11-13 00:00:00,33,25,,,33
Bekasi,2025-11-13 00:00:00,3,13,,,13
Jakarta,2025-11-13 00:30:47,18,4,52.69,27.9,18
Depok,2025-11-13 00:31:20,104,43,55.43,27.7,104
Bogor,2025-11-13 00:00:00,1,12,,,55
Tangerang,2025-11-13 00:00:00,33,25,,,33
Bekasi,2025-11-13 00:00:00,3,13,,,13
Jakarta,2025-11-13 00:31:47,15,3,52.72,27.9,15
Depok,2025-11-13 00:32:20,108,45,55.4,27.62,108
Bogor,2025-11-13 00:00:00,1,12,,,55
Tangerang,2025-11-13 00:00:00,33,25,,,33
Bekasi,2025-11-13 00:00:00,3,13,,,13
Jakarta,2025-11-13 00:32:47,23,5,52.7,27.9,23
Depok,2025-11-13 00:33:20,108,45,55.45,27.7,108
Bogor,2025-11-13 00:00:00,1,12,,,55
Tangerang,2025-11-13 00:00:00,33,25,,,33
Bekasi,2025-11-13 00:00:00,3,13,,,13
Jakarta,2025-11-13 00:34:47,31,7,52.74,27.9,31
Depok,2025-11-13 00:35:20,113,48,55.45,27.63,113
Bogor,2025-11-13 00:00:00,1,12,,,55
Tangerang,2025-11-13 00:00:00,33,25,,,33
Bekasi,2025-11-13 00:00:00,3,13,,,13
Jakarta,2025-11-13 00:35:50,24,5,52.8,27.9,24
Depok,2025-11-13 00:36:20,108,44,55.52,27.65,108
Bogor,2025-11-13 00:00:00,1,12,,,55
Tangerang,2025-11-13 00:00:00,33,25,,,33
Bekasi,2025-11-13 00:00:00,3,13,,,13
Jakarta,2025-11-13 00:35:50,24,5,52.8,27.9,24
Depok,2025-11-13 00:37:20,108,43,55.5,27.62,108
Bogor,2025-11-13 00:00:00,1,12,,,55
Tangerang,2025-11-13 00:00:00,33,25,,,33
Bekasi,2025-11-13 00:00:00,3,13,,,13
Jakarta,2025-11-13 00:37:47,22,5,52.75,27.9,22
Depok,2025-11-13 00:38:20,112,46,55.62,27.6,112
Bogor,2025-11-13 00:00:00,1,12,,,55
Tangerang,2025-11-13 00:00:00,33,25,,,33
Bekasi,2025-11-13 00:00:00,3,13,,,13
Jakarta,2025-11-13 00:38:47,30,7,52.79,27.92,30
Depok,2025-11-13 00:39:20,108,45,55.57,27.6,108
Bogor,2025-11-13 00:00:00,1,12,,,55
Tangerang,2025-11-13 00:00:00,33,25,,,33
Bekasi,2025-11-13 00:00:00,3,13,,,13
Jakarta,2025-11-13 00:39:47,27,6,52.8,27.9,27
Depok,2025-11-13 00:40:20,108,43,55.62,27.6,108
Bogor,2025-11-13 00:00:00,1,12,,,55
Tangerang,2025-11-13 00:00:00,33,25,,,33
Bekasi,2025-11-13 00:00:00,3,13,,,13
Jakarta,2025-11-13 00:40:47,31,7,52.75,27.9,31
Depok,2025-11-13 00:41:20,108,45,55.62,27.6,108
Bogor,2025-11-13 00:00:00,1,12,,,55
Tangerang,2025-11-13 00:00:00,33,25,,,33
Bekasi,2025-11-13 00:00:00,3,13,,,13
Jakarta,2025-11-13 00:42:47,24,5,52.87,27.9,24
Depok,2025-11-13 00:43:20,114,47,55.68,27.6,114
Bogor,2025-11-13 00:00:00,1,12,,,55
Tangerang,2025-11-13 00:00:00,33,25,,,33
Bekasi,2025-11-13 00:00:00,3,13,,,13
Jakarta,2025-11-13 00:44:47,27,7,52.94,27.9,27
Depok,2025-11-13 00:45:21,120,50,55.9,27.6,120
Bogor,2025-11-13 00:00:00,1,12,,,55
Tangerang,2025-11-13 00:00:00,33,25,,,33
Bekasi,2025-11-13 00:00:00,3,13,,,13
Jakarta,2025-11-13 00:44:47,27,7,52.94,27.9,27
Depok,2025-11-13 00:45:21,120,50,55.9,27.6,120
Bogor,2025-11-13 00:00:00,1,12,,,55
Tangerang,2025-11-13 00:00:00,33,25,,,33
Bekasi,2025-11-13 00:00:00,3,13,,,13
Jakarta,2025-11-13 00:46:47,33,7,53,27.9,33
Depok,2025-11-13 00:47:21,120,50,55.98,27.6,120
Bogor,2025-11-13 00:00:00,1,12,,,55
Tangerang,2025-11-13 00:00:00,33,25,,,33
Bekasi,2025-11-13 00:00:00,3,13,,,13
Jakarta,2025-11-13 00:46:47,33,7,53,27.9,33
Depok,2025-11-13 00:47:21,120,50,55.98,27.6,120
Bogor,2025-11-13 00:00:00,1,12,,,55
Tangerang,2025-11-13 00:00:00,33,25,,,33
Bekasi,2025-11-13 00:00:00,3,13,,,13
Jakarta,2025-11-13 00:48:50,32,7,53.2,27.8,32
Depok,2025-11-13 00:49:21,121,50,55.92,27.6,121
Bogor,2025-11-13 00:00:00,1,12,,,55
Tangerang,2025-11-13 00:00:00,33,25,,,33
Bekasi,2025-11-13 00:00:00,3,13,,,13
Jakarta,2025-11-13 00:50:47,31,7,53.29,27.8,31
Depok,2025-11-13 00:51:21,128,52,55.75,27.57,128
Bogor,2025-11-13 00:00:00,1,12,,,55
Tangerang,2025-11-13 00:00:00,33,25,,,33
Bekasi,2025-11-13 00:00:00,3,13,,,13
Jakarta,2025-11-13 00:51:47,38,9,53.37,27.8,38
Depok,2025-11-13 00:52:21,130,53,55.8,27.6,130
Bogor,2025-11-13 00:00:00,1,12,,,55
Tangerang,2025-11-13 00:00:00,33,25,,,33
Bekasi,2025-11-13 00:00:00,3,13,,,13
Jakarta,2025-11-13 00:52:47,44,11,53.4,27.8,44
Depok,2025-11-13 00:53:21,140,57,55.85,27.6,140
Bogor,2025-11-13 00:00:00,1,12,,,55
Tangerang,2025-11-13 00:00:00,33,25,,,33
Bekasi,2025-11-13 00:00:00,3,13,,,13
Jakarta,2025-11-13 00:53:47,31,7,53.47,27.8,31
Depok,2025-11-13 00:54:21,140,56,55.82,27.6,140
Bogor,2025-11-13 00:00:00,1,12,,,55
Tangerang,2025-11-13 00:00:00,33,25,,,33
Bekasi,2025-11-13 00:00:00,3,13,,,13
Jakarta,2025-11-13 00:53:47,31,7,53.47,27.8,31
Depok,2025-11-13 00:54:21,140,56,55.82,27.6,140
Bogor,2025-11-13 00:00:00,1,12,,,55
Tangerang,2025-11-13 00:00:00,33,25,,,33
Bekasi,2025-11-13 00:00:00,3,13,,,13
Jakarta,2025-11-13 00:53:47,31,7,53.47,27.8,31
Depok,2025-11-13 00:54:21,140,56,55.82,27.6,140
Bogor,2025-11-13 00:00:00,1,12,,,55
Tangerang,2025-11-13 00:00:00,33,25,,,33
Bekasi,2025-11-13 00:00:00,3,13,,,13
Jakarta,2025-11-13 00:54:47,35,8,53.5,27.77,35
Depok,2025-11-13 00:58:21,154,60,55.92,27.57,154
Bogor,2025-11-13 00:00:00,1,12,,,55
Tangerang,2025-11-13 00:00:00,33,25,,,33
Bekasi,2025-11-13 00:00:00,3,13,,,13
Jakarta,2025-11-13 00:58:47,31,7,53.97,27.6,31
Depok,2025-11-13 00:58:21,154,60,55.92,27.57,154
Bogor,2025-11-13 00:00:00,1,12,,,55
Tangerang,2025-11-13 00:00:00,33,25,,,33
Bekasi,2025-11-13 00:00:00,3,13,,,13
Jakarta,2025-11-13 01:00:47,33,7,54.02,27.6,33
Depok,2025-11-13 01:00:21,145,56,56.05,27.53,145
Bogor,2025-11-13 00:00:00,1,12,,,55
Tangerang,2025-11-13 00:00:00,33,25,,,33
Bekasi,2025-11-13 00:00:00,3,13,,,13
Jakarta,2025-11-13 01:01:47,27,6,54.02,27.6,27
Depok,2025-11-13 01:01:21,139,55,56.13,27.5,139
Bogor,2025-11-13 00:00:00,1,12,,,55
Tangerang,2025-11-13 00:00:00,33,25,,,33
Bekasi,2025-11-13 00:00:00,3,13,,,13
Jakarta,2025-11-13 01:01:47,27,6,54.09,27.6,27
Depok,2025-11-13 01:02:21,133,55,56.15,27.5,133
Bogor,2025-11-13 00:00:00,1,12,,,55
Tangerang,2025-11-13 00:00:00,33,25,,,33
Bekasi,2025-11-13 00:00:00,3,13,,,13
Jakarta,2025-11-13 01:03:47,26,6,54.04,27.6,26
Depok,2025-11-13 01:03:21,148,58,56.18,27.5,148
Bogor,2025-11-13 00:00:00,1,12,,,55
Tangerang,2025-11-13 00:00:00,33,25,,,33
Bekasi,2025-11-13 00:00:00,3,13,,,13
Jakarta,2025-11-13 01:04:47,36,8,54.04,27.6,36
Depok,2025-11-13 01:04:21,153,60,56.18,27.5,153
Bogor,2025-11-13 00:00:00,1,12,,,55
Tangerang,2025-11-13 00:00:00,33,25,,,33
Bekasi,2025-11-13 00:00:00,3,13,,,13
Jakarta,2025-11-13 01:05:47,34,7,54,27.6,34
Depok,2025-11-13 01:06:21,163,67,56.15,27.48,163
Bogor,2025-11-13 00:00:00,1,12,,,55
Tangerang,2025-11-13 00:00:00,33,25,,,33
Bekasi,2025-11-13 00:00:00,3,13,,,13
Jakarta,2025-11-13 01:07:47,28,6,54,27.6,28
Depok,2025-11-13 01:07:21,166,71,56.3,27.43,166
Bogor,2025-11-13 01:00:00,1,11,,,55
Tangerang,2025-11-13 01:00:00,32,24,,,32
Bekasi,2025-11-13 01:00:00,3,13,,,13
Jakarta,2025-11-13 01:08:47,33,8,54.09,27.6,33
Depok,2025-11-13 01:08:21,156,61,56.45,27.4,156
Bogor,2025-11-13 01:00:00,1,11,,,55
Tangerang,2025-11-13 01:00:00,32,24,,,32
Bekasi,2025-11-13 01:00:00,3,13,,,13
Jakarta,2025-11-13 01:09:47,26,6,54.1,27.6,26
Depok,2025-11-13 01:09:21,152,59,56.47,27.4,152
Bogor,2025-11-13 01:00:00,1,11,,,55
Tangerang,2025-11-13 01:00:00,32,24,,,32
Bekasi,2025-11-13 01:00:00,3,13,,,13
Jakarta,2025-11-13 01:11:47,28,6,54.05,27.67,28
Depok,2025-11-13 01:10:21,147,57,56.63,27.38,147
Bogor,2025-11-13 01:00:00,1,11,,,55
Tangerang,2025-11-13 01:00:00,32,24,,,32
Bekasi,2025-11-13 01:00:00,3,13,,,13
Jakarta,2025-11-13 01:11:47,28,6,54.05,27.67,28
Depok,2025-11-13 01:11:21,135,54,56.77,27.35,135
Bogor,2025-11-13 01:00:00,1,11,,,55
Tangerang,2025-11-13 01:00:00,32,24,,,32
Bekasi,2025-11-13 01:00:00,3,13,,,13
Jakarta,2025-11-13 01:13:47,35,8,54,27.7,35
Depok,2025-11-13 01:13:21,120,49,56.85,27.3,120
Bogor,2025-11-13 01:00:00,1,11,,,55
Tangerang,2025-11-13 01:00:00,32,24,,,32
Bekasi,2025-11-13 01:00:00,3,13,,,13
Jakarta,2025-11-13 01:13:47,35,8,54,27.7,35
Depok,2025-11-13 01:15:21,111,45,57.13,27.22,111
Bogor,2025-11-13 01:00:00,1,11,,,55
Tangerang,2025-11-13 01:00:00,32,24,,,32
Bekasi,2025-11-13 01:00:00,3,13,,,13
Jakarta,2025-11-13 01:14:47,33,7,53.94,27.7,33
Depok,2025-11-13 01:15:21,111,45,57.13,27.22,111
Bogor,2025-11-13 01:00:00,1,11,,,55
Tangerang,2025-11-13 01:00:00,32,24,,,32
Bekasi,2025-11-13 01:00:00,3,13,,,13
Jakarta,2025-11-13 01:17:47,29,7,54,27.67,29
Depok,2025-11-13 01:17:21,99,38,57.28,27.2,99
Bogor,2025-11-13 01:00:00,1,11,,,55
Tangerang,2025-11-13 01:00:00,32,24,,,32
Bekasi,2025-11-13 01:00:00,3,13,,,13
Jakarta,2025-11-13 01:17:47,29,7,54,27.67,29
Depok,2025-11-13 01:17:21,99,38,57.28,27.2,99
Bogor,2025-11-13 01:00:00,1,11,,,55
Tangerang,2025-11-13 01:00:00,32,24,,,32
Bekasi,2025-11-13 01:00:00,3,13,,,13
Jakarta,2025-11-13 01:17:47,29,7,54,27.67,29
Depok,2025-11-13 01:19:21,102,41,57.43,27.2,102
Bogor,2025-11-13 01:00:00,1,11,,,55
Tangerang,2025-11-13 01:00:00,32,24,,,32
Bekasi,2025-11-13 01:00:00,3,13,,,13
Jakarta,2025-11-13 01:17:47,29,7,54,27.67,29
Depok,2025-11-13 01:19:21,102,41,57.43,27.2,102
Bogor,2025-11-13 01:00:00,1,11,,,55
Tangerang,2025-11-13 01:00:00,32,24,,,32
Bekasi,2025-11-13 01:00:00,3,13,,,13
Jakarta,2025-11-13 01:17:47,29,7,54,27.67,29
Depok,2025-11-13 01:21:21,108,45,57.47,27.13,108
Bogor,2025-11-13 01:00:00,1,11,,,55
Tangerang,2025-11-13 01:00:00,32,24,,,32
Bekasi,2025-11-13 01:00:00,3,13,,,13
Jakarta,2025-11-13 01:17:47,29,7,54,27.67,29
Depok,2025-11-13 01:23:21,117,49,57.53,27.12,117
Bogor,2025-11-13 01:00:00,1,11,,,55
Tangerang,2025-11-13 01:00:00,32,24,,,32
Bekasi,2025-11-13 01:00:00,3,13,,,13
Jakarta,2025-11-13 01:25:02,25,5,53.8,27.65,25
Depok,2025-11-13 01:24:21,117,48,57.43,27.15,117
Bogor,2025-11-13 01:00:00,1,11,,,55
Tangerang,2025-11-13 01:00:00,32,24,,,32
Bekasi,2025-11-13 01:00:00,3,13,,,13
Jakarta,2025-11-13 01:26:02,22,6,53.8,27.7,22
Depok,2025-11-13 01:25:21,108,45,57.6,27.1,108
Bogor,2025-11-13 01:00:00,1,11,,,55
Tangerang,2025-11-13 01:00:00,32,24,,,32
Bekasi,2025-11-13 01:00:00,3,13,,,13
Jakarta,2025-11-13 01:27:02,33,7,53.8,27.7,33
Depok,2025-11-13 01:26:21,106,42,57.63,27.1,106
Bogor,2025-11-13 01:00:00,1,11,,,55
Tangerang,2025-11-13 01:00:00,32,24,,,32
Bekasi,2025-11-13 01:00:00,3,13,,,13
Jakarta,2025-11-13 01:28:02,29,7,53.8,27.7,29
Depok,2025-11-13 01:27:21,101,42,57.55,27.1,101
Bogor,2025-11-13 01:00:00,1,11,,,55
Tangerang,2025-11-13 01:00:00,32,24,,,32
Bekasi,2025-11-13 01:00:00,3,13,,,13
Jakarta,2025-11-13 01:29:02,26,6,53.8,27.7,26
Depok,2025-11-13 01:28:21,99,37,57.63,27.1,99
Bogor,2025-11-13 01:00:00,1,11,,,55
Tangerang,2025-11-13 01:00:00,32,24,,,32
Bekasi,2025-11-13 01:00:00,3,13,,,13
Jakarta,2025-11-13 01:30:02,30,7,53.99,27.6,30
Depok,2025-11-13 01:29:21,98,40,57.72,27.12,98
Bogor,2025-11-13 01:00:00,1,11,,,55
Tangerang,2025-11-13 01:00:00,32,24,,,32
Bekasi,2025-11-13 01:00:00,3,13,,,13
Jakarta,2025-11-13 01:31:02,31,7,54,27.6,31
Depok,2025-11-13 01:31:21,94,37,57.62,27.12,94
Bogor,2025-11-13 01:00:00,1,11,,,55
Tangerang,2025-11-13 01:00:00,32,24,,,32
Bekasi,2025-11-13 01:00:00,3,13,,,13
Jakarta,2025-11-13 01:33:02,27,7,54.05,27.6,27
Depok,2025-11-13 01:32:21,94,37,57.67,27.1,94
Bogor,2025-11-13 01:00:00,1,11,,,55
Tangerang,2025-11-13 01:00:00,32,24,,,32
Bekasi,2025-11-13 01:00:00,3,13,,,13
Jakarta,2025-11-13 01:34:02,24,5,54.09,27.58,24
Depok,2025-11-13 01:33:21,91,34,57.63,27.13,91
Bogor,2025-11-13 01:00:00,1,11,,,55
Tangerang,2025-11-13 01:00:00,32,24,,,32
Bekasi,2025-11-13 01:00:00,3,13,,,13
Jakarta,2025-11-13 01:35:03,19,4,53.94,27.58,19
Depok,2025-11-13 01:34:21,90,33,57.47,27.13,90
Bogor,2025-11-13 01:00:00,1,11,,,55
Tangerang,2025-11-13 01:00:00,32,24,,,32
Bekasi,2025-11-13 01:00:00,3,13,,,13
Jakarta,2025-11-13 01:36:05,16,3,54.09,27.57,16
Depok,2025-11-13 01:35:21,88,32,57.52,27.15,88
Bogor,2025-11-13 01:00:00,1,11,,,55
Tangerang,2025-11-13 01:00:00,32,24,,,32
Bekasi,2025-11-13 01:00:00,3,13,,,13
Jakarta,2025-11-13 01:38:02,19,4,54.15,27.52,19
Depok,2025-11-13 01:37:21,84,31,57.32,27.15,84
Bogor,2025-11-13 01:00:00,1,11,,,55
Tangerang,2025-11-13 01:00:00,32,24,,,32
Bekasi,2025-11-13 01:00:00,3,13,,,13
Jakarta,2025-11-13 01:38:02,19,4,54.15,27.52,19
Depok,2025-11-13 01:37:21,84,31,57.32,27.15,84
Bogor,2025-11-13 01:00:00,1,11,,,55
Tangerang,2025-11-13 01:00:00,32,24,,,32
Bekasi,2025-11-13 01:00:00,3,13,,,13
Jakarta,2025-11-13 01:39:02,24,5,54.17,27.53,24
Depok,2025-11-13 01:38:21,85,31,57.27,27.17,85
Bogor,2025-11-13 01:00:00,1,11,,,55
Tangerang,2025-11-13 01:00:00,32,24,,,32
Bekasi,2025-11-13 01:00:00,3,13,,,13
Jakarta,2025-11-13 01:41:02,31,7,54.2,27.6,31
Depok,2025-11-13 01:40:21,88,34,57.35,27.1,88
Bogor,2025-11-13 01:00:00,1,11,,,55
Tangerang,2025-11-13 01:00:00,32,24,,,32
Bekasi,2025-11-13 01:00:00,3,13,,,13
Jakarta,2025-11-13 01:43:02,20,4,54.1,27.58,20
Depok,2025-11-13 01:43:21,87,31,57.52,27.1,87
Bogor,2025-11-13 01:00:00,1,11,,,55
Tangerang,2025-11-13 01:00:00,32,24,,,32
Bekasi,2025-11-13 01:00:00,3,13,,,13
Jakarta,2025-11-13 01:44:02,24,5,54.19,27.6,24
Depok,2025-11-13 01:44:21,86,30,57.52,27.1,86
Bogor,2025-11-13 01:00:00,1,11,,,55
Tangerang,2025-11-13 01:00:00,32,24,,,32
Bekasi,2025-11-13 01:00:00,3,13,,,13
Jakarta,2025-11-13 01:45:02,30,7,54.2,27.6,30
Depok,2025-11-13 01:45:21,87,33,57.42,27.1,87
Bogor,2025-11-13 01:00:00,1,11,,,55
Tangerang,2025-11-13 01:00:00,32,24,,,32
Bekasi,2025-11-13 01:00:00,3,13,,,13
Jakarta,2025-11-13 01:46:02,25,6,54.22,27.58,25
Depok,2025-11-13 01:46:22,88,31,57.48,27.1,88
Bogor,2025-11-13 01:00:00,1,11,,,55
Tangerang,2025-11-13 01:00:00,32,24,,,32
Bekasi,2025-11-13 01:00:00,3,13,,,13
Jakarta,2025-11-13 01:47:02,27,6,54.2,27.6,27
Depok,2025-11-13 01:47:21,89,33,57.5,27.1,89
Bogor,2025-11-13 01:00:00,1,11,,,55
Tangerang,2025-11-13 01:00:00,32,24,,,32
Bekasi,2025-11-13 01:00:00,3,13,,,13
Jakarta,2025-11-13 01:48:02,26,6,54.27,27.57,26
Depok,2025-11-13 01:48:22,97,40,57.57,27.1,97
Bogor,2025-11-13 01:00:00,1,11,,,55
Tangerang,2025-11-13 01:00:00,32,24,,,32
Bekasi,2025-11-13 01:00:00,3,13,,,13
Jakarta,2025-11-13 01:50:02,25,5,54.39,27.55,25
Depok,2025-11-13 01:50:21,98,41,57.67,27.1,98
Bogor,2025-11-13 01:00:00,1,11,,,55
Tangerang,2025-11-13 01:00:00,32,24,,,32
Bekasi,2025-11-13 01:00:00,3,13,,,13
Jakarta,2025-11-13 01:50:02,25,5,54.37,27.5,25
Depok,2025-11-13 01:51:22,110,47,57.67,27.1,110
Bogor,2025-11-13 01:00:00,1,11,,,55
Tangerang,2025-11-13 01:00:00,32,24,,,32
Bekasi,2025-11-13 01:00:00,3,13,,,13
Jakarta,2025-11-13 01:50:02,25,5,54.4,27.5,25
Depok,2025-11-13 01:52:21,108,44,57.78,27.1,108
Bogor,2025-11-13 01:00:00,1,11,,,55
Tangerang,2025-11-13 01:00:00,32,24,,,32
Bekasi,2025-11-13 01:00:00,3,13,,,13
Jakarta,2025-11-13 01:53:02,28,6,54.6,27.45,28
Depok,2025-11-13 01:53:21,99,40,57.58,27.05,99
Bogor,2025-11-13 01:00:00,1,11,,,55
Tangerang,2025-11-13 01:00:00,32,24,,,32
Bekasi,2025-11-13 01:00:00,3,13,,,13
Jakarta,2025-11-13 01:54:02,26,6,54.67,27.4,26
Depok,2025-11-13 01:54:21,99,41,57.73,27.02,99
Bogor,2025-11-13 01:00:00,1,11,,,55
Tangerang,2025-11-13 01:00:00,32,24,,,32
Bekasi,2025-11-13 01:00:00,3,13,,,13
